xUTM,yUTM,Depth,Latitude,Longitude,GamPredict,Gam1Var,Gam2Var,Gam1Predict,Gam2Predict,FinalPredict,KrigeVar,Region
757711,4479630,66.5576,40.4274,-71.9621,0.060060059,1.28E-14,0.037599837,1,0.060060059,0.201278868,0.021145996,LI
735487,4483330,56,40.4673,-72.2224,0.02312201,1.13E-13,0.01608744,1,0.02312201,0.083884166,0.02138992,LI
768823,4477770,70.8045,40.4072,-71.8321,0.030132975,1.08E-14,0.024692121,1,0.030132975,0.096194487,0.021385711,LI
724375,4485180,50.6435,40.487,-72.3527,0.010618493,1.59E-13,0.008430627,1,0.010618493,0.023368195,0.019751835,LI
689187,4490740,38.8392,40.5458,-72.7658,0.053835239,9.79E-14,0.040172569,1,0.053835239,0.181753465,0.021290476,LI
713263,4487030,42.5745,40.5066,-72.483,0.019569477,1.63E-13,0.014997412,1,0.019569477,0.069688219,0.021390152,LI
702151,4488890,38,40.5261,-72.6135,0.040061512,1.39E-13,0.032646578,1,0.040061512,0.137710994,0.021390069,LI
678075,4492590,32.3752,40.5649,-72.8965,0.015754623,7.09E-14,0.023253848,1,0.015754623,0.055433352,0.021388579,LI
748451,4481480,59.1553,40.4469,-72.0704,0.043480876,5.13E-14,0.026954757,1,0.043480876,0.153814125,0.021375863,LI
737339,4483330,56.017,40.4668,-72.2006,0.024113228,1.01E-13,0.016582291,1,0.024113228,0.090418157,0.021389699,LI
759563,4479630,66,40.4268,-71.9403,0.076707021,1.58E-14,0.045968708,1,0.076707021,0.258151302,0.021358922,LI
691039,4490740,38.3927,40.5454,-72.744,0.052782201,1.07E-13,0.040081556,1,0.052782201,0.187232446,0.021384445,LI
726227,4485180,51.7596,40.4865,-72.3308,0.011785174,1.55E-13,0.009237506,1,0.011785174,0.040889668,0.021335896,LI
770675,4477770,69.9216,40.4066,-71.8103,0.045310817,1.34E-14,0.035742159,1,0.045310817,0.149418581,0.021385663,LI
715115,4487030,44.796,40.5061,-72.4612,0.013225937,1.67E-13,0.010094307,1,0.013225937,0.049116908,0.021390132,LI
679927,4492590,33.0088,40.5645,-72.8746,0.018653352,6.19E-14,0.024879563,1,0.018653352,0.070949713,0.021388577,LI
704003,4488890,40.2102,40.5256,-72.5916,0.038826504,1.41E-13,0.02763655,1,0.038826504,0.133474066,0.02139006,LI
750303,4481480,60.3884,40.4463,-72.0486,0.045791555,4.53E-14,0.027359724,1,0.045791555,0.162828497,0.021337313,LI
739191,4483330,55.3959,40.4662,-72.1787,0.023872322,9.01E-14,0.016664576,1,0.023872322,0.102999883,0.021387169,LI
761415,4479630,67,40.4262,-71.9185,0.070144109,1.43E-14,0.043394226,1,0.070144109,0.235533568,0.02138462,LI
692891,4490740,39.288,40.545,-72.7221,0.054398042,1.13E-13,0.038719123,1,0.054398042,0.193744505,0.021387877,LI
728079,4485180,52.2895,40.486,-72.309,0.012561174,1.50E-13,0.009782131,1,0.012561174,0.042728079,0.02125698,LI
772527,4477770,70.7351,40.406,-71.7885,0.035942786,2.08E-07,0.030533018,0.999999996,0.035942786,0.117286864,0.021385693,LI
716967,4487030,45.6802,40.5057,-72.4393,0.011273733,1.67E-13,0.008760218,1,0.011273733,0.042696024,0.021390253,LI
681779,4492590,33.3177,40.5641,-72.8527,0.020855816,5.95E-14,0.026596231,1,0.020855816,0.078497101,0.021388551,LI
705855,4488890,40.4595,40.5252,-72.5698,0.034513344,1.46E-13,0.025182213,1,0.034513344,0.119382668,0.021390401,LI
752155,4481480,62,40.4457,-72.0268,0.048548056,3.83E-14,0.028579375,1,0.048548056,0.175723816,0.021302022,LI
741043,4483330,56.0434,40.4657,-72.1569,0.027160431,8.01E-14,0.018497772,1,0.027160431,0.1010783,0.021380512,LI
694743,4490740,37.1858,40.5445,-72.7003,0.045237103,1.21E-13,0.037325121,1,0.045237103,0.167240496,0.02138833,LI
763267,4479630,67,40.4256,-71.8967,0.079002535,1.69E-14,0.049008886,1,0.079002535,0.265918009,0.021384459,LI
729931,4485180,54.977,40.4855,-72.2872,0.018576253,1.43E-13,0.013794559,1,0.018576253,0.056508289,0.021028406,LI
774379,4477770,71,40.4054,-71.7667,7.69E-18,1.08E-14,0.030828502,2.22E-16,0.034651876,0.000440855,0.02138499,LI
718819,4487030,44.7335,40.5052,-72.4175,0.011627279,1.64E-13,0.009256845,1,0.011627279,0.050873729,0.021390396,LI
683631,4492590,33.3182,40.5637,-72.8309,0.022038596,6.55E-14,0.028276568,1,0.022038596,0.082433046,0.021388078,LI
707707,4488890,41,40.5247,-72.5479,0.029689167,1.53E-13,0.021945858,1,0.029689167,0.1028807,0.021389352,LI
696595,4490740,37,40.5441,-72.6784,0.042077644,1.26E-13,0.035432349,1,0.042077644,0.144672876,0.021390017,LI
742895,4483330,57,40.4652,-72.1351,0.031294972,7.15E-14,0.020602087,1,0.031294972,0.104981219,0.02120885,LI
754007,4481480,63.4405,40.4452,-72.005,0.055594107,3.03E-14,0.033182193,1,0.055594107,0.199621725,0.021378209,LI
731783,4485180,55.7524,40.485,-72.2653,0.020505608,1.34E-13,0.0148767,1,0.020505608,0.067755223,0.021380082,LI
765119,4479630,67.4884,40.425,-71.8749,0.076984687,1.82E-14,0.049229994,1,0.076984687,0.256862823,0.021383656,LI
720671,4487030,46.3739,40.5047,-72.3957,0.00964083,1.64E-13,0.007797845,1,0.00964083,0.021865066,0.021389898,LI
685483,4492590,32.5375,40.5633,-72.809,0.020260696,8.04E-14,0.02960827,1,0.020260696,0.07421424,0.021376677,LI
709559,4488890,41.7582,40.5242,-72.5261,0.024366817,1.59E-13,0.018145357,1,0.024366817,0.084222415,0.021384428,LI
698447,4490740,37.0251,40.5436,-72.6566,0.039472856,1.29E-13,0.033489153,1,0.039472856,0.135697168,0.021390063,LI
674371,4494440,24.0456,40.5824,-72.9397,0.003167182,8.75E-14,0.012711125,1,0.003167182,0.002776191,0.021388579,LI
744747,4483330,56.9923,40.4646,-72.1133,0.034287074,6.37E-14,0.022742503,1,0.034287074,0.116561976,0.021281862,LI
755859,4481480,64.4334,40.4446,-71.9831,0.064741101,2.34E-14,0.038776341,1,0.064741101,0.217285556,0.021337273,LI
733635,4485180,54.4924,40.4845,-72.2435,0.018088853,1.24E-13,0.013217897,1,0.018088853,0.077959835,0.021391227,LI
766971,4479630,68.6305,40.4245,-71.8531,0.059465027,1.68E-14,0.040495145,1,0.059465027,0.196803899,0.021385383,LI
722523,4487030,47,40.5042,-72.3738,0.009046842,1.63E-13,0.00745739,1,0.009046842,0.0303549,0.021386097,LI
687335,4492590,35,40.5629,-72.7872,0.031672964,8.35E-14,0.032809519,1,0.031672964,0.080392874,0.020441489,LI
711411,4488890,42.7949,40.5238,-72.5042,0.018827784,1.64E-13,0.014084749,1,0.018827784,0.064327234,0.021382172,LI
700299,4490740,38.132,40.5432,-72.6347,0.040530686,1.30E-13,0.031666571,1,0.040530686,0.13932058,0.021390067,LI
676223,4494440,26.8576,40.582,-72.9178,0.005425222,6.80E-14,0.016812041,1,0.005425222,0.025578911,0.021388579,LI
746599,4483330,57,40.4641,-72.0915,0.03810501,5.75E-14,0.025615663,1,0.03810501,0.132990253,0.021377394,LI
757711,4481480,65.0687,40.444,-71.9613,0.073261002,1.91E-14,0.04354671,1,0.073261002,0.24832792,0.01767246,LI
735487,4485180,55,40.484,-72.2217,0.019955907,1.13E-13,0.014272182,1,0.019955907,0.072953546,0.021389286,LI
768823,4479630,69.5411,40.4239,-71.8313,0.047493036,1.49E-14,0.034590596,1,0.047493036,0.156904118,0.02138558,LI
724375,4487030,47.6308,40.5037,-72.352,0.008708519,1.61E-13,0.007272364,1,0.008708519,0.03523096,0.021376811,LI
689187,4492590,37,40.5625,-72.7653,0.042751844,8.87E-14,0.036759097,1,0.042751844,0.133142294,0.02103595,LI
713263,4488890,43.9087,40.5233,-72.4824,0.014561652,1.68E-13,0.011003179,1,0.014561652,0.052681585,0.021385577,LI
702151,4490740,39.9016,40.5428,-72.6129,0.039460792,1.33E-13,0.027792327,1,0.039460792,0.135928054,0.021390041,LI
678075,4494440,29.9533,40.5816,-72.8959,0.009772186,5.45E-14,0.020907621,1,0.009772186,0.040488561,0.021388579,LI
748451,4483330,58,40.4635,-72.0697,0.043700775,5.24E-14,0.028516025,1,0.043700775,0.148054163,0.021163111,LI
737339,4485180,55.7546,40.4834,-72.1999,0.022690911,1.02E-13,0.015749481,1,0.022690911,0.071974815,0.021389216,LI
759563,4481480,66.9305,40.4435,-71.9395,0.062143253,1.21E-14,0.039030149,1,0.062143253,0.208393395,0.021314925,LI
726227,4487030,50.1896,40.5032,-72.3302,0.00938714,1.56E-13,0.007566717,1,0.00938714,0.038504325,0.021381625,LI
691039,4492590,37.6061,40.5621,-72.7434,0.045749938,9.65E-14,0.037553047,1,0.045749938,0.162655696,0.021382607,LI
770675,4479630,69.4747,40.4233,-71.8095,0.052533264,1.54E-14,0.039074008,1,0.052533264,0.173358545,0.021384984,LI
715115,4488890,44.9992,40.5228,-72.4606,0.011750479,1.69E-13,0.009020582,1,0.011750479,0.043772942,0.021383222,LI
679927,4494440,31.7299,40.5812,-72.8741,0.014042805,4.79E-14,0.023091577,1,0.014042805,0.055136119,0.021388576,LI
704003,4490740,39.2283,40.5423,-72.591,0.035507996,1.39E-13,0.026993366,1,0.035507996,0.123508337,0.021390485,LI
750303,4483330,59.6106,40.463,-72.0478,0.046952797,4.63E-14,0.028804533,1,0.046952797,0.161986101,0.019400928,LI
739191,4485180,55.6046,40.4829,-72.178,0.023629282,9.04E-14,0.016303698,1,0.023629282,0.086758317,0.021386911,LI
761415,4481480,67,40.4429,-71.9177,0.069581121,1.45E-14,0.042747139,1,0.069581121,0.233693039,0.021385852,LI
692891,4492590,37,40.5616,-72.7216,0.042250088,1.05E-13,0.035997937,1,0.042250088,0.157409328,0.021387964,LI
728079,4487030,52.2808,40.5027,-72.3083,0.011861312,1.49E-13,0.009231084,1,0.011861312,0.043884132,0.021185243,LI
772527,4479630,71,40.4227,-71.7877,0.032023325,9.99E-15,0.026992273,1,0.032023325,0.109892838,0.021384993,LI
716967,4488890,46.7215,40.5223,-72.4387,0.009679574,1.69E-13,0.007592584,1,0.009679574,0.037022813,0.02138623,LI
681779,4494440,31.9739,40.5808,-72.8522,0.015498781,4.66E-14,0.024579568,1,0.015498781,0.060126365,0.021388555,LI
705855,4490740,40.9726,40.5418,-72.5692,0.0302338,1.45E-13,0.021722543,1,0.0302338,0.105380013,0.021390118,LI
752155,4483330,61.1209,40.4624,-72.026,0.049282194,3.94E-14,0.029080926,1,0.049282194,0.188018759,0.018593271,LI
741043,4485180,55.7331,40.4824,-72.1562,0.025605235,7.98E-14,0.017507999,1,0.025605235,0.092340139,0.021376334,LI
694743,4492590,37.3508,40.5612,-72.6997,0.042363437,1.10E-13,0.034878258,1,0.042363437,0.145612533,0.021388424,LI
763267,4481480,66.6618,40.4423,-71.8959,0.085413279,1.82E-14,0.051204475,1,0.085413279,0.28535292,0.021386029,LI
729931,4487030,53.0228,40.5022,-72.2865,0.013375987,1.42E-13,0.010253106,1,0.013375987,0.037033827,0.020704388,LI
774379,4479630,70,40.422,-71.7659,0.04950086,1.38E-14,0.040415891,1,0.04950086,0.170224021,0.02138499,LI
718819,4488890,45.6348,40.5219,-72.4169,0.009782009,1.65E-13,0.007720157,1,0.009782009,0.024189215,0.021389565,LI
683631,4494440,34.7974,40.5804,-72.8303,0.026217137,5.02E-14,0.027790038,1,0.026217137,0.096840593,0.021388361,LI
707707,4490740,42,40.5414,-72.5473,0.023880196,1.53E-13,0.017301343,1,0.023880196,0.082986733,0.021382938,LI
696595,4492590,37,40.5608,-72.6779,0.038629641,1.15E-13,0.032727432,1,0.038629641,0.133505639,0.021390022,LI
742895,4485180,55.8626,40.4818,-72.1344,0.028083297,7.06E-14,0.019148146,1,0.028083297,0.081389052,0.02052613,LI
754007,4483330,61.9676,40.4618,-72.0042,0.055277269,3.38E-14,0.032111523,1,0.055277269,0.196483981,0.021366104,LI
731783,4487030,54.1008,40.5017,-72.2647,0.016019454,1.33E-13,0.011968213,1,0.016019454,0.079576857,0.021377663,LI
765119,4481480,66.3641,40.4417,-71.8741,0.101819746,2.14E-14,0.061421472,1,0.101819746,0.342296531,0.021386091,LI
720671,4488890,45.2589,40.5214,-72.395,0.009692246,1.62E-13,0.007798679,1,0.009692246,0.022064321,0.021390213,LI
685483,4494440,34.3017,40.58,-72.8085,0.025316467,5.98E-14,0.028710996,1,0.025316467,0.093242502,0.021386214,LI
709559,4490740,42,40.5409,-72.5255,0.021397528,1.59E-13,0.015989699,1,0.021397528,0.066883549,0.021156755,LI
698447,4492590,37.0848,40.5603,-72.656,0.03639889,1.20E-13,0.030804174,1,0.03639889,0.125852431,0.021390045,LI
744747,4485180,55.5183,40.4813,-72.1126,0.029796578,6.31E-14,0.020802799,1,0.029796578,0.090355247,0.021018146,LI
755859,4483330,62.5764,40.4613,-71.9824,0.063529366,2.95E-14,0.036443121,1,0.063529366,0.212624369,0.021379923,LI
733635,4487030,54.6056,40.5011,-72.2428,0.017654606,1.23E-13,0.012941517,1,0.017654606,0.073859936,0.021386797,LI
766971,4481480,68,40.4411,-71.8523,0.072470012,1.95E-14,0.046435399,1,0.072470012,0.241629016,0.021386164,LI
722523,4488890,46.5075,40.5209,-72.3732,0.008588027,1.61E-13,0.007031253,1,0.008588027,0.029059216,0.021390009,LI
687335,4494440,37.0259,40.5796,-72.7866,0.038833166,6.54E-14,0.034272943,1,0.038833166,0.13738459,0.021372884,LI
711411,4490740,41.7944,40.5404,-72.5036,0.019848845,1.63E-13,0.015245331,1,0.019848845,0.060583237,0.020933141,LI
700299,4492590,39.6936,40.5599,-72.6341,0.039637281,1.22E-13,0.028095684,1,0.039637281,0.136958113,0.021390028,LI
676223,4496290,27.8794,40.5987,-72.9173,0.006063654,6.42E-14,0.016843345,1,0.006063654,0.027768668,0.021388579,LI
746599,4485180,56.9105,40.4807,-72.0908,0.037138081,5.62E-14,0.024662788,1,0.037138081,0.125787838,0.021373009,LI
757711,4483330,64,40.4607,-71.9606,0.07414333,2.33E-14,0.04299364,1,0.07414333,0.249057186,0.021363176,LI
735487,4487030,55.6481,40.5006,-72.221,0.020735012,1.13E-13,0.014763882,1,0.020735012,0.065362272,0.021373811,LI
768823,4481480,67,40.4405,-71.8305,0.10544793,2.32E-14,0.068182558,1,0.10544793,0.355909841,0.021385682,LI
724375,4488890,47,40.5204,-72.3513,0.00826138,1.58E-13,0.006867019,1,0.00826138,0.038183638,0.021389612,LI
689187,4494440,37.9813,40.5792,-72.7647,0.043563082,7.46E-14,0.03649245,1,0.043563082,0.160293179,0.021376037,LI
713263,4490740,40.9198,40.54,-72.4818,0.020009002,1.64E-13,0.016056827,1,0.020009002,0.068827239,0.021327896,LI
702151,4492590,37.5799,40.5594,-72.6123,0.032171539,1.29E-13,0.02706265,1,0.032171539,0.111345327,0.02138993,LI
678075,4496290,30,40.5983,-72.8954,0.009225137,4.96E-14,0.019667637,1,0.009225137,0.038612212,0.021388576,LI
748451,4485180,57,40.4802,-72.0689,0.042069245,5.15E-14,0.028296858,1,0.042069245,0.127150897,0.020696494,LI
737339,4487030,55.3029,40.5001,-72.1992,0.02096561,1.01E-13,0.014799112,1,0.02096561,0.082413883,0.021378009,LI
759563,4483330,66.2522,40.4601,-71.9388,0.072098668,1.41E-14,0.043886234,1,0.072098668,0.241973292,0.021379492,LI
726227,4488890,48.1504,40.5199,-72.3295,0.008102414,1.55E-13,0.006726042,1,0.008102414,0.029669774,0.021389003,LI
691039,4494440,36.4776,40.5787,-72.7429,0.037132998,8.54E-14,0.033916986,1,0.037132998,0.139741742,0.021382026,LI
770675,4481480,69,40.4399,-71.8087,0.061456676,1.77E-14,0.043043705,1,0.061456676,0.205023921,0.021385694,LI
715115,4490740,43.9769,40.5395,-72.4599,0.012134683,1.67E-13,0.009337814,1,0.012134683,0.041078165,0.020989717,LI
679927,4496290,30.8445,40.5979,-72.8735,0.011277334,3.74E-14,0.021323994,1,0.011277334,0.045650718,0.02138855,LI
704003,4492590,37,40.559,-72.5904,0.027315154,1.36E-13,0.024792316,1,0.027315154,0.094676381,0.021389747,LI
750303,4485180,58.1935,40.4796,-72.0471,0.048941875,4.64E-14,0.031496894,1,0.048941875,0.152667694,0.020414643,LI
739191,4487030,54.3948,40.4996,-72.1773,0.019868646,9.00E-14,0.014217392,1,0.019868646,0.071339295,0.021386151,LI
761415,4483330,68,40.4595,-71.917,0.000301824,0.318916698,0.034380969,0.005804185,0.052001025,0,0.021384189,LI
692891,4494440,36,40.5783,-72.721,0.034196585,9.44E-14,0.032419866,1,0.034196585,0.117699211,0.021381694,LI
728079,4488890,50.5631,40.5194,-72.3077,0.00916905,1.48E-13,0.007321435,1,0.00916905,0.033086966,0.021383271,LI
772527,4481480,71,40.4393,-71.7869,0.031673268,1.04E-14,0.026111665,1,0.031673268,0.109303617,0.021384985,LI
716967,4490740,42.3611,40.539,-72.4381,0.014446636,1.63E-13,0.011402328,1,0.014446636,0.050738114,0.021271801,LI
681779,4496290,31.099,40.5975,-72.8517,0.012429842,3.50E-14,0.022669357,1,0.012429842,0.05030156,0.02138842,LI
705855,4492590,37.0198,40.5585,-72.5686,0.024607802,1.43E-13,0.022897948,1,0.024607802,0.085349314,0.021389372,LI
752155,4485180,59.2046,40.4791,-72.0253,0.054734952,4.07E-14,0.033541805,1,0.054734952,0.179855477,0.021331572,LI
741043,4487030,54.7337,40.499,-72.1555,0.022305142,7.90E-14,0.015685972,1,0.022305142,0.075663142,0.021385699,LI
694743,4494440,37,40.5779,-72.6991,0.037409455,9.79E-14,0.032308358,1,0.037409455,0.129173879,0.021388595,LI
763267,4483330,67,40.459,-71.8951,0.078554494,1.79E-14,0.04696724,1,0.078554494,0.26288986,0.021384781,LI
729931,4488890,51.1406,40.5188,-72.2858,0.00985002,1.41E-13,0.007771817,1,0.00985002,0.058890141,0.021380215,LI
774379,4481480,69.1218,40.4387,-71.7651,0.066634381,1.69E-14,0.050743917,1,0.066634381,0.229264085,0.021384981,LI
718819,4490740,44.8988,40.5385,-72.4162,0.009707454,1.62E-13,0.007622685,1,0.009707454,0.023775039,0.021385442,LI
683631,4496290,32.4795,40.5971,-72.8298,0.016536575,3.91E-14,0.024469878,1,0.016536575,0.064377028,0.021388236,LI
707707,4492590,39,40.558,-72.5467,0.025904272,1.48E-13,0.021401449,1,0.025904272,0.092058586,0.021380252,LI
696595,4494440,37,40.5774,-72.6773,0.035405756,1.03E-13,0.030444734,1,0.035405756,0.122430274,0.021389899,LI
742895,4487030,56,40.4985,-72.1337,0.027895779,6.88E-14,0.018683886,1,0.027895779,0.093645774,0.021373166,LI
754007,4485180,61,40.4785,-72.0035,0.057094082,3.36E-14,0.032799945,1,0.057094082,0.188391595,0.021380932,LI
731783,4488890,53.228,40.5183,-72.264,0.013518332,1.31E-13,0.010277939,1,0.013518332,0.068317694,0.021387621,LI
765119,4483330,68,40.4584,-71.8733,0.065763758,1.84E-14,0.04109447,1,0.065763758,0.219687501,0.021384825,LI
720671,4490740,45.2212,40.538,-72.3944,0.009059806,1.59E-13,0.007227325,1,0.009059806,0.017679198,0.021389968,LI
776231,4481480,72.1106,40.4381,-71.7433,5.12E-18,8.69E-15,0.022317397,2.22E-16,0.023078746,0,0.021384984,LI
685483,4496290,33.1795,40.5967,-72.8079,0.019425338,4.85E-14,0.026002125,1,0.019425338,0.075245393,0.021388116,LI
709559,4492590,40,40.5576,-72.5249,0.02347778,1.54E-13,0.018856255,1,0.02347778,0.052067057,0.02075122,LI
698447,4494440,37,40.577,-72.6554,0.032987731,1.09E-13,0.02845941,1,0.032987731,0.114150189,0.021390026,LI
744747,4487030,56.3445,40.4979,-72.1119,0.031642573,6.04E-14,0.020927201,1,0.031642573,0.107372953,0.021376254,LI
755859,4485180,63.1601,40.4779,-71.9817,0.06310147,2.57E-14,0.036802759,1,0.06310147,0.210628773,0.021385566,LI
733635,4488890,53.3821,40.5178,-72.2422,0.014306152,1.22E-13,0.010780403,1,0.014306152,0.061788114,0.021377262,LI
766971,4483330,66.6339,40.4578,-71.8515,0.105960543,2.32E-14,0.062861102,1,0.105960543,0.35766797,0.021385692,LI
722523,4490740,47.4924,40.5375,-72.3725,0.007820842,1.57E-13,0.006348232,1,0.007820842,0.036698615,0.021389567,LI
687335,4496290,33.4922,40.5962,-72.7861,0.021136028,6.01E-14,0.027198359,1,0.021136028,0.085569262,0.021387637,LI
711411,4492590,40.779,40.5571,-72.503,0.020375507,1.59E-13,0.016157124,1,0.020375507,0.051595377,0.019128196,LI
700299,4494440,39,40.5765,-72.6336,0.035776874,1.13E-13,0.0270772,1,0.035776874,0.123708851,0.021389889,LI
746599,4487030,56,40.4974,-72.09,0.034372981,5.40E-14,0.023254542,1,0.034372981,0.103595559,0.021384328,LI
757711,4485180,62.9339,40.4774,-71.9598,0.073411076,2.57E-14,0.041251536,1,0.073411076,0.245971695,0.021385525,LI
735487,4488890,53.7555,40.5173,-72.2203,0.01579821,1.11E-13,0.011751358,1,0.01579821,0.03528923,0.02039598,LI
768823,4483330,66.491,40.4572,-71.8297,0.119105182,2.48E-14,0.073133716,1,0.119105182,0.401968008,0.02138499,LI
724375,4490740,48.7416,40.537,-72.3507,0.007798805,1.54E-13,0.006340966,1,0.007798805,0.036554892,0.021387862,LI
689187,4496290,33.5017,40.5958,-72.7642,0.021537734,7.20E-14,0.027797937,1,0.021537734,0.086543997,0.021383735,LI
713263,4492590,41,40.5566,-72.4811,0.018277775,1.61E-13,0.014545784,1,0.018277775,0.061948789,0.021268124,LI
702151,4494440,37.7094,40.5761,-72.6117,0.029797571,1.20E-13,0.025045554,1,0.029797571,0.103127282,0.021388603,LI
678075,4498150,29.9081,40.615,-72.8949,0.008486636,4.84E-14,0.018392188,1,0.008486636,0.038826787,0.021388562,LI
748451,4487030,57.1306,40.4968,-72.0682,0.041888654,4.82E-14,0.02729519,1,0.041888654,0.128090628,0.021367709,LI
737339,4488890,55.0652,40.5168,-72.1985,0.019875977,9.94E-14,0.01423008,1,0.019875977,0.067117345,0.021036576,LI
759563,4485180,64.0723,40.4768,-71.938,0.085616469,2.25E-14,0.048371341,1,0.085616469,0.285214918,0.021384386,LI
726227,4490740,50.466,40.5365,-72.3289,0.008610978,1.49E-13,0.006889271,1,0.008610978,0.032336044,0.021388437,LI
770675,4483330,66.665,40.4566,-71.8079,0.123086067,2.49E-14,0.079301106,1,0.123086067,0.422840536,0.021384982,LI
691039,4496290,33.6038,40.5954,-72.7423,0.02191932,8.14E-14,0.02796224,1,0.02191932,0.070964024,0.0212323,LI
715115,4492590,42,40.5562,-72.4593,0.014982974,1.61E-13,0.011713908,1,0.014982974,0.030780134,0.01859744,LI
679927,4498150,29.0087,40.6146,-72.873,0.007676551,3.48E-14,0.018683017,1,0.007676551,0.035008599,0.021388352,LI
704003,4494440,38.0218,40.5756,-72.5898,0.027700463,1.27E-13,0.023304558,1,0.027700463,0.09791081,0.021384184,LI
750303,4487030,59,40.4963,-72.0464,0.047475411,4.13E-14,0.028771522,1,0.047475411,0.149943365,0.021364806,LI
739191,4488890,54.7099,40.5162,-72.1767,0.0202681,8.80E-14,0.014358297,1,0.0202681,0.068912061,0.021382377,LI
761415,4485180,65.6949,40.4762,-71.9162,0.090555575,1.85E-14,0.052071282,1,0.090555575,0.302151145,0.02138474,LI
692891,4496290,34.881,40.595,-72.7204,0.026501857,8.33E-14,0.028684744,1,0.026501857,0.083136283,0.020997153,LI
728079,4490740,50.7001,40.536,-72.307,0.00887494,1.44E-13,0.007055362,1,0.00887494,0.052930401,0.021389476,LI
772527,4483330,69.8363,40.456,-71.7861,0.048533821,1.45E-14,0.0355165,1,0.048533821,0.1671788,0.021384953,LI
716967,4492590,42.7901,40.5557,-72.4374,0.012551671,1.58E-13,0.00976115,1,0.012551671,0.022316788,0.020828381,LI
681779,4498150,32.1016,40.6142,-72.8511,0.013709704,2.42E-14,0.021613315,1,0.013709704,0.055682939,0.021386769,LI
705855,4494440,39.3722,40.5752,-72.568,0.02682069,1.34E-13,0.021269613,1,0.02682069,0.094965336,0.021385938,LI
752155,4487030,59,40.4957,-72.0246,0.05504573,3.74E-14,0.033178888,1,0.05504573,0.178369208,0.021383757,LI
741043,4488890,55,40.5157,-72.1548,0.022656347,7.67E-14,0.015684623,1,0.022656347,0.078985134,0.021387559,LI
694743,4496290,35,40.5945,-72.6986,0.02596347,8.96E-14,0.027628512,1,0.02596347,0.089266308,0.021379979,LI
763267,4485180,66,40.4756,-71.8944,0.098119574,2.07E-14,0.055558223,1,0.098119574,0.328762961,0.021384822,LI
729931,4490740,50.9776,40.5355,-72.2852,0.009300871,1.37E-13,0.00733928,1,0.009300871,0.061116223,0.021389778,LI
774379,4483330,69.9299,40.4554,-71.7643,0.049467266,1.29E-14,0.037623064,1,0.049467266,0.166949299,0.021384875,LI
718819,4492590,41.9382,40.5552,-72.4156,0.013656397,1.53E-13,0.010907963,1,0.013656397,0.039953692,0.021382488,LI
683631,4498150,32.1998,40.6138,-72.8293,0.01459181,2.51E-14,0.02270979,1,0.01459181,0.058663096,0.021382226,LI
707707,4494440,39.7053,40.5747,-72.5461,0.024166203,1.41E-13,0.019285176,1,0.024166203,0.066316876,0.021387675,LI
696595,4496290,35.9923,40.5941,-72.6767,0.028463636,9.25E-14,0.027247263,1,0.028463636,0.098585618,0.021389572,LI
742895,4488890,54,40.5152,-72.133,0.02163953,6.87E-14,0.015401981,1,0.02163953,0.07546728,0.021387409,LI
754007,4487030,60.6613,40.4952,-72.0027,0.058164879,3.06E-14,0.032961124,1,0.058164879,0.193182229,0.021385659,LI
731783,4490740,50.2027,40.535,-72.2633,0.008914436,1.31E-13,0.007140219,1,0.008914436,0.056486699,0.021389472,LI
765119,4485180,66.0419,40.475,-71.8726,0.108965414,2.32E-14,0.061091728,1,0.108965414,0.365963032,0.021384833,LI
720671,4492590,44.6293,40.5547,-72.3937,0.009047116,1.53E-13,0.007161591,1,0.009047116,0.032033221,0.021389547,LI
776231,4483330,70.1093,40.4547,-71.7425,0.048567592,1.29E-14,0.038749574,1,0.048567592,0.16386024,0.02138483,LI
685483,4498150,32,40.6133,-72.8074,4.76E-06,0.056559534,0.023595208,0.000324604,0.014657771,0.008652758,0.02138506,LI
709559,4494440,38.6804,40.5742,-72.5242,0.02111991,1.48E-13,0.018165788,1,0.02111991,0.05524128,0.021375802,LI
698447,4496290,36.3548,40.5937,-72.6548,0.027861256,9.79E-14,0.025847254,1,0.027861256,0.096563984,0.021389991,LI
744747,4488890,54.8206,40.5146,-72.1111,0.026752145,5.89E-14,0.018463909,1,0.026752145,0.093993727,0.021387479,LI
755859,4487030,61,40.4946,-71.9809,0.066664379,2.80E-14,0.036868476,1,0.066664379,0.220344154,0.021386237,LI
733635,4490740,53.4538,40.5345,-72.2415,0.014048065,1.18E-13,0.010662626,1,0.014048065,0.063938493,0.021382504,LI
766971,4485180,67.7525,40.4744,-71.8507,0.078713535,2.19E-14,0.046986859,1,0.078713535,0.26410478,0.021384829,LI
722523,4492590,48.137,40.5542,-72.3719,0.007368383,1.52E-13,0.006002894,1,0.007368383,0.023718979,0.021383259,LI
687335,4498150,32,40.6129,-72.7855,3.35E-18,5.25E-14,0.024351859,2.22E-16,0.015070383,0.011510474,0.021387776,LI
711411,4494440,39.7785,40.5738,-72.5024,0.019727544,1.51E-13,0.016210831,1,0.019727544,0.046818592,0.021367782,LI
700299,4496290,37.1295,40.5932,-72.633,0.028218241,1.04E-13,0.024743786,1,0.028218241,0.099961222,0.021389492,LI
746599,4488890,54,40.5141,-72.0893,0.026839421,5.48E-14,0.019403471,1,0.026839421,0.079528782,0.021387654,LI
