"decmal year", "x utm", "y utm", "bottom depth(m)","Scallops per sq m"
2013.5, 473130.388889, 4594637.032109, 91.210666, 1.057082e+00
2013.5, 473168.689116, 4573527.153252, 80.079453, 1.563722e-01
2013.5, 473302.622609, 4564823.745956, 57.988265, 3.401361e-01
2013.5, 473325.458507, 4583855.259503, 80.405895, 0.000000e+00
2013.5, 473432.503330, 4555495.348486, 52.833595, 6.108202e-01
2013.5, 473539.344447, 4595284.899085, 95.516653, 7.099391e-01
2013.5, 473566.929211, 4547847.707032, 51.395641, 0.000000e+00
2013.5, 473645.714857, 4596564.870539, 100.733441, 1.543210e-01
2013.5, 473653.499286, 4507868.189093, 54.698149, 0.000000e+00
2013.5, 473725.806320, 4595975.460440, 98.567271, 4.830918e-01
2013.5, 473788.725467, 4507165.272563, 48.104841, 0.000000e+00
2013.5, 473794.099963, 4573763.323203, 82.083132, 3.558719e-01
2013.5, 473977.286847, 4508630.828231, 55.279829, 1.315789e-01
2013.5, 474026.433168, 4584227.234366, 93.847251, 0.000000e+00
2013.5, 474099.509985, 4506417.057747, 46.952258, 1.443001e-01
2013.5, 474174.089437, 4555788.259446, 49.327846, 6.205674e-01
2013.5, 474260.131743, 4547984.944803, 52.851802, 8.011525e-02
2013.5, 474359.389245, 4565169.117292, 60.110844, 7.401925e-02
2013.5, 474427.218871, 4505624.825183, 52.248086, 4.103247e-01
2013.5, 474522.667247, 4505386.533862, 55.823533, 0.000000e+00
2013.5, 474537.389721, 4574047.882071, 85.268908, 0.000000e+00
2013.5, 474547.066044, 4508988.029040, 58.038217, 4.229566e-01
2013.5, 474662.014134, 4505107.587994, 56.264676, 4.051864e-01
2013.5, 474674.743119, 4584558.846670, 104.573416, 1.077586e-01
2013.5, 474851.480608, 4556018.972634, 46.114474, 1.829826e-01
2013.5, 474920.417968, 4556042.076907, 46.116994, 1.156069e-01
2013.5, 474974.282582, 4565329.357297, 61.630986, 7.358352e-02
2013.5, 474983.000372, 4548176.144722, 54.026660, 5.259698e-01
2013.5, 475184.045926, 4504444.734011, 56.660742, 4.996431e-01
2013.5, 475194.871383, 4509319.474295, 56.561985, 5.808325e-01
2013.5, 475210.392366, 4574313.224581, 88.187921, 7.646742e-02
2013.5, 475364.016017, 4584894.944526, 106.951321, 0.000000e+00
2013.5, 475562.964671, 4556240.516062, 48.763669, 8.453085e-02
2013.5, 475739.135010, 4503975.290954, 52.939269, 2.133527e-01
2013.5, 475764.710102, 4565538.510168, 65.904583, 0.000000e+00
2013.5, 475792.688571, 4548379.944828, 55.669972, 8.027417e-02
2013.5, 475895.239401, 4509692.896901, 51.875085, 0.000000e+00
2013.5, 475920.328927, 4574602.619379, 89.590341, 3.510877e-01
2013.5, 476025.856001, 4584914.768179, 98.027387, 0.000000e+00
2013.5, 476270.855101, 4556450.341228, 50.283708, 2.557545e-01
2013.5, 476292.425151, 4503559.350628, 52.216926, 1.427515e-01
2013.5, 476301.343191, 4584330.710486, 94.304799, 5.617978e-01
2013.5, 476331.326416, 4535063.428835, 31.346902, 0.000000e+00
2013.5, 476363.477201, 4535130.733846, 32.146031, 0.000000e+00
2013.5, 476422.079730, 4534498.541373, 29.451294, 0.000000e+00
2013.5, 476451.760777, 4548540.308052, 57.990981, 5.745969e-01
2013.5, 476495.506259, 4565750.557010, 68.550875, 6.435006e-02
2013.5, 476516.857613, 4583586.547803, 106.532495, 6.235852e-01
2013.5, 476520.177818, 4510021.518642, 50.282778, 1.736111e-01
2013.5, 476565.343343, 4574866.129231, 92.096216, 1.006258e+00
2013.5, 476604.975616, 4533694.946369, 34.755683, 0.000000e+00
2013.5, 476669.656299, 4582859.487510, 115.538172, 3.973510e-01
2013.5, 476760.288572, 4533035.234895, 39.754738, 0.000000e+00
2013.5, 476795.672027, 4521288.286584, 53.888695, 0.000000e+00
2013.5, 476801.258094, 4582085.640285, 115.425504, 1.362398e-01
2013.5, 476817.149158, 4520496.271291, 54.757122, 0.000000e+00
2013.5, 476875.087495, 4532551.637421, 44.885670, 0.000000e+00
2013.5, 476882.076608, 4535645.148686, 48.498600, 3.386005e-01
2013.5, 476920.355144, 4503116.615924, 48.764541, 0.000000e+00
2013.5, 476939.045682, 4581316.822628, 114.766958, 0.000000e+00
2013.5, 476952.721689, 4519758.145876, 54.856141, 3.137255e-01
2013.5, 476993.877445, 4521981.478764, 51.927452, 1.497139e-01
2013.5, 477020.401606, 4556705.491314, 52.824588, 2.209131e-01
2013.5, 477062.001835, 4580622.710811, 113.637709, 0.000000e+00
2013.5, 477088.871466, 4519065.107635, 55.976725, 1.455604e-01
2013.5, 477162.331419, 4510343.278634, 47.868041, 3.184713e-01
2013.5, 477186.915247, 4548711.979880, 56.613948, 1.120112e+00
2013.5, 477208.426797, 4565988.129864, 71.360329, 2.021667e-01
2013.5, 477220.142812, 4579881.607065, 111.778250, 0.000000e+00
2013.5, 477262.915405, 4518276.620859, 55.950013, 3.697908e-01
2013.5, 477321.739650, 4575195.669424, 95.118814, 1.198311e+00
2013.5, 477385.957350, 4522609.674906, 52.242244, 0.000000e+00
2013.5, 477418.205848, 4531672.942419, 53.215339, 0.000000e+00
2013.5, 477453.681099, 4517558.454120, 56.591281, 7.729825e-02
