UTM-X,UTM-Y,Depth,Lat,Lon
704220,4.58E+06,89.4046,41.3014,-66.5607
435680,4.61E+06,32.8834,41.625,-69.7721
667180,4.58E+06,63.6795,41.36,-67.0013
556060,4.60E+06,49.9101,41.5088,-68.3282
680144,4.58E+06,69.6914,41.3405,-66.847
541244,4.60E+06,95.1596,41.5264,-68.5056
456052,4.61E+06,75.9067,41.6097,-69.5275
693108,4.58E+06,79.1194,41.3209,-66.6927
717184,4.57E+06,94.7578,41.2814,-66.4067
437532,4.61E+06,32.0257,41.6251,-69.7499
557912,4.60E+06,50.6299,41.5087,-68.306
656068,4.58E+06,56.6215,41.3789,-67.1336
669032,4.58E+06,64.2562,41.3596,-66.9792
706072,4.58E+06,90.7735,41.301,-66.5386
457904,4.61E+06,79.5242,41.6098,-69.5052
543096,4.60E+06,85.9861,41.5263,-68.4834
681996,4.58E+06,71.3897,41.3401,-66.8248
439384,4.61E+06,39.2543,41.6253,-69.7277
694960,4.58E+06,80.7055,41.3204,-66.6706
719036,4.57E+06,95.1905,41.2809,-66.3846
459756,4.61E+06,83.1845,41.6099,-69.483
657920,4.58E+06,56.8569,41.3785,-67.1115
544948,4.60E+06,77.7465,41.5262,-68.4613
441236,4.61E+06,44.9449,41.6254,-69.7054
670884,4.58E+06,65.4507,41.3592,-66.9571
707924,4.58E+06,91.4625,41.3005,-66.5165
683848,4.58E+06,73.634,41.3397,-66.8027
461608,4.61E+06,90.449,41.61,-69.4608
443088,4.61E+06,53.5845,41.6255,-69.6832
696812,4.58E+06,82.3299,41.32,-66.6485
720888,4.57E+06,95.5569,41.2804,-66.3625
546800,4.60E+06,65.4297,41.5261,-68.4391
659772,4.58E+06,58.4351,41.3782,-67.0893
672736,4.58E+06,66.8624,41.3588,-66.9349
709776,4.58E+06,92.2168,41.3,-66.4944
463460,4.61E+06,96.2323,41.6101,-69.4385
531984,4.60E+06,122.835,41.5435,-68.6165
685700,4.58E+06,75.1286,41.3393,-66.7806
444940,4.61E+06,60.4506,41.6257,-69.661
548652,4.60E+06,45.1111,41.526,-68.4169
698664,4.58E+06,84.1523,41.3195,-66.6264
661624,4.58E+06,58.7269,41.3778,-67.0672
465312,4.61E+06,108.89,41.6101,-69.4163
446792,4.61E+06,65.0362,41.6258,-69.6387
533836,4.60E+06,115.448,41.5435,-68.5943
674588,4.58E+06,68.1021,41.3584,-66.9128
711628,4.58E+06,92.8846,41.2995,-66.4723
687552,4.58E+06,75.9285,41.3388,-66.7585
550504,4.60E+06,47.8068,41.5259,-68.3947
467164,4.61E+06,129.793,41.6102,-69.3941
448644,4.61E+06,67.1256,41.6259,-69.6165
700516,4.58E+06,86.2333,41.319,-66.6043
535688,4.60E+06,111.41,41.5434,-68.5721
663476,4.58E+06,61.643,41.3774,-67.0451
676440,4.58E+06,69.026,41.358,-66.8907
552356,4.60E+06,50.4512,41.5258,-68.3725
469016,4.61E+06,150.606,41.6103,-69.3719
713480,4.58E+06,93.4263,41.2991,-66.4502
450496,4.61E+06,73.7232,41.626,-69.5943
689404,4.58E+06,76.8494,41.3384,-66.7364
431976,4.61E+06,26.6019,41.6414,-69.8168
537540,4.60E+06,104.494,41.5433,-68.5499
702368,4.58E+06,88.4253,41.3186,-66.5822
665328,4.58E+06,61.0775,41.377,-67.0229
452348,4.61E+06,77.3688,41.6262,-69.5721
678292,4.58E+06,70.5579,41.3576,-66.8685
554208,4.60E+06,49.8715,41.5256,-68.3503
433828,4.61E+06,31.1418,41.6415,-69.7946
715332,4.58E+06,94.1926,41.2986,-66.4281
691256,4.58E+06,77.9098,41.338,-66.7143
539392,4.60E+06,98.7535,41.5432,-68.5277
454200,4.61E+06,79.5153,41.6263,-69.5498
654216,4.58E+06,51.6289,41.3959,-67.1553
704220,4.58E+06,89.9373,41.3181,-66.5601
667180,4.58E+06,62.5191,41.3767,-67.0008
435680,4.61E+06,35.1318,41.6417,-69.7723
556060,4.60E+06,43.4344,41.5255,-68.3281
680144,4.58E+06,71.6332,41.3572,-66.8464
541244,4.60E+06,93.7486,41.5431,-68.5055
456052,4.61E+06,83.5249,41.6264,-69.5276
693108,4.58E+06,79.0512,41.3375,-66.6921
717184,4.58E+06,94.8631,41.2981,-66.406
437532,4.61E+06,37.9745,41.6418,-69.7501
557912,4.60E+06,44.651,41.5254,-68.3059
656068,4.58E+06,50.9204,41.3956,-67.1331
669032,4.58E+06,63.9164,41.3763,-66.9787
706072,4.58E+06,90.6329,41.3176,-66.538
457904,4.61E+06,88.3364,41.6265,-69.5054
543096,4.60E+06,81.7588,41.543,-68.4833
681996,4.58E+06,74.2086,41.3568,-66.8243
439384,4.61E+06,44.992,41.642,-69.7279
694960,4.58E+06,80.5791,41.3371,-66.67
719036,4.58E+06,95.3226,41.2976,-66.3839
459756,4.61E+06,91.7623,41.6266,-69.4831
657920,4.58E+06,56.8749,41.3952,-67.111
544948,4.60E+06,71.9237,41.5429,-68.4611
441236,4.61E+06,53.5998,41.6421,-69.7056
670884,4.58E+06,65.1535,41.3759,-66.9565
707924,4.58E+06,91.4026,41.3172,-66.5159
683848,4.58E+06,75.0071,41.3564,-66.8022
461608,4.61E+06,99.4406,41.6266,-69.4609
696812,4.58E+06,82.1447,41.3366,-66.6479
443088,4.61E+06,60.8426,41.6422,-69.6834
546800,4.60E+06,54.9403,41.5428,-68.4389
659772,4.58E+06,59.619,41.3948,-67.0888
672736,4.58E+06,65.2754,41.3755,-66.9344
709776,4.58E+06,92.1316,41.3167,-66.4938
463460,4.61E+06,110.4,41.6267,-69.4387
685700,4.58E+06,75.972,41.3559,-66.78
444940,4.61E+06,65.4595,41.6424,-69.6611
548652,4.60E+06,48.5728,41.5427,-68.4167
698664,4.58E+06,83.925,41.3362,-66.6258
661624,4.58E+06,58.3225,41.3945,-67.0667
465312,4.61E+06,120.288,41.6268,-69.4164
446792,4.61E+06,71.8771,41.6425,-69.6389
533836,4.60E+06,120.587,41.5601,-68.5942
674588,4.58E+06,66.6081,41.3751,-66.9123
711628,4.58E+06,92.834,41.3162,-66.4717
687552,4.58E+06,76.8868,41.3555,-66.7579
550504,4.60E+06,50.0575,41.5426,-68.3945
467164,4.61E+06,141.178,41.6269,-69.3942
448644,4.61E+06,76.0985,41.6426,-69.6167
700516,4.58E+06,85.935,41.3357,-66.6037
535688,4.60E+06,118.496,41.5601,-68.572
663476,4.58E+06,61.3178,41.3941,-67.0446
430124,4.61E+06,23.6924,41.6579,-69.8393
676440,4.58E+06,69.1552,41.3747,-66.8901
552356,4.60E+06,45.2907,41.5425,-68.3723
713480,4.58E+06,93.6,41.3157,-66.4495
689404,4.58E+06,77.6949,41.3551,-66.7358
450496,4.61E+06,80.6941,41.6427,-69.5944
537540,4.60E+06,114.153,41.56,-68.5498
431976,4.61E+06,28.8731,41.658,-69.817
702368,4.58E+06,87.889,41.3352,-66.5816
665328,4.58E+06,61.7542,41.3937,-67.0224
452348,4.61E+06,83.3741,41.6428,-69.5722
678292,4.58E+06,71.2227,41.3743,-66.868
554208,4.60E+06,42.3155,41.5423,-68.3501
433828,4.61E+06,34.1129,41.6582,-69.7948
715332,4.58E+06,94.4522,41.3152,-66.4274
691256,4.58E+06,78.5464,41.3546,-66.7137
539392,4.60E+06,104.13,41.5599,-68.5276
454200,4.61E+06,86.7921,41.6429,-69.55
704220,4.58E+06,89.3793,41.3348,-66.5595
667180,4.58E+06,62.5957,41.3933,-67.0003
556060,4.60E+06,38.6391,41.5422,-68.3279
435680,4.61E+06,37.7248,41.6583,-69.7725
680144,4.58E+06,72.4197,41.3739,-66.8459
541244,4.60E+06,95.0053,41.5598,-68.5054
456052,4.61E+06,91.0069,41.643,-69.5277
693108,4.58E+06,79.4107,41.3542,-66.6916
717184,4.58E+06,95.2017,41.3147,-66.4053
437532,4.61E+06,43.1135,41.6585,-69.7503
656068,4.59E+06,51.9254,41.4122,-67.1327
669032,4.58E+06,63.7846,41.3929,-66.9781
706072,4.58E+06,90.4822,41.3343,-66.5373
543096,4.60E+06,85.108,41.5597,-68.4832
457904,4.61E+06,98.5036,41.6431,-69.5055
681996,4.58E+06,73.9928,41.3734,-66.8237
439384,4.61E+06,53.3243,41.6586,-69.728
694960,4.58E+06,80.4533,41.3537,-66.6694
719036,4.58E+06,95.7658,41.3142,-66.3832
459756,4.61E+06,103.284,41.6432,-69.4832
657920,4.59E+06,56.7662,41.4119,-67.1105
544948,4.60E+06,74.3649,41.5596,-68.461
670884,4.58E+06,65.7926,41.3926,-66.956
441236,4.61E+06,60.6255,41.6588,-69.7058
707924,4.58E+06,91.2953,41.3338,-66.5152
683848,4.58E+06,75.3165,41.373,-66.8016
461608,4.61E+06,111.745,41.6433,-69.461
696812,4.58E+06,81.8059,41.3533,-66.6473
443088,4.61E+06,68.6347,41.6589,-69.6836
546800,4.60E+06,55.7264,41.5595,-68.4388
659772,4.59E+06,59.6856,41.4115,-67.0884
672736,4.58E+06,66.3233,41.3922,-66.9339
709776,4.58E+06,92.0872,41.3334,-66.4931
463460,4.61E+06,127.635,41.6434,-69.4388
685700,4.58E+06,76.9402,41.3726,-66.7795
444940,4.61E+06,73.3334,41.659,-69.6613
548652,4.60E+06,51.6618,41.5594,-68.4166
698664,4.58E+06,83.5345,41.3528,-66.6252
661624,4.59E+06,57.9486,41.4111,-67.0662
465312,4.61E+06,143.529,41.6435,-69.4165
674588,4.58E+06,67.5329,41.3918,-66.9117
446792,4.61E+06,80.0828,41.6592,-69.6391
711628,4.58E+06,92.8917,41.3329,-66.471
687552,4.58E+06,77.5282,41.3722,-66.7574
428272,4.61E+06,21.986,41.6744,-69.8617
550504,4.60E+06,51.5826,41.5593,-68.3943
448644,4.61E+06,84.4489,41.6593,-69.6168
700516,4.58E+06,85.5108,41.3524,-66.6031
535688,4.60E+06,126.956,41.5767,-68.5719
663476,4.59E+06,60.4422,41.4108,-67.0441
676440,4.58E+06,69.1245,41.3914,-66.8896
430124,4.61E+06,26.7244,41.6746,-69.8395
713480,4.58E+06,93.9659,41.3324,-66.4489
552356,4.60E+06,42.0038,41.5591,-68.3721
689404,4.58E+06,78.3439,41.3717,-66.7352
450496,4.61E+06,88.9245,41.6594,-69.5946
537540,4.60E+06,123.762,41.5766,-68.5497
431976,4.61E+06,31.8694,41.6747,-69.8172
702368,4.58E+06,87.1982,41.3519,-66.581
665328,4.59E+06,61.1858,41.4104,-67.0219
678292,4.58E+06,70.6981,41.3909,-66.8675
452348,4.61E+06,92.4383,41.6595,-69.5723
554208,4.60E+06,31.5478,41.559,-68.3499
433828,4.61E+06,37.9981,41.6749,-69.795
715332,4.58E+06,94.9246,41.3319,-66.4268
691256,4.58E+06,79.1209,41.3713,-66.7131
539392,4.60E+06,113.279,41.5766,-68.5275
454200,4.61E+06,97.8424,41.6596,-69.5501
704220,4.58E+06,88.65,41.3514,-66.5588
667180,4.59E+06,62.6024,41.41,-66.9998
556060,4.60E+06,42.1101,41.5589,-68.3277
435680,4.61E+06,44.2521,41.675,-69.7727
680144,4.58E+06,72.2914,41.3905,-66.8453
541244,4.60E+06,101.806,41.5765,-68.5053
693108,4.58E+06,79.7928,41.3709,-66.691
717184,4.58E+06,95.7377,41.3314,-66.4047
456052,4.61E+06,104.278,41.6597,-69.5279
437532,4.61E+06,53.7998,41.6752,-69.7505
656068,4.59E+06,52.526,41.4289,-67.1322
669032,4.59E+06,64.729,41.4096,-66.9776
706072,4.58E+06,90.0115,41.351,-66.5367
543096,4.60E+06,88.238,41.5764,-68.483
681996,4.58E+06,73.4108,41.3901,-66.8232
457904,4.61E+06,110.761,41.6598,-69.5056
439384,4.61E+06,61.3974,41.6753,-69.7282
694960,4.58E+06,80.5996,41.3704,-66.6688
657920,4.59E+06,54.8633,41.4285,-67.11
459756,4.61E+06,113.089,41.6599,-69.4834
670884,4.59E+06,67.1946,41.4092,-66.9555
544948,4.60E+06,74.4051,41.5763,-68.4608
707924,4.58E+06,91.0398,41.3505,-66.5146
441236,4.61E+06,71.3275,41.6754,-69.706
683848,4.58E+06,74.7794,41.3897,-66.801
461608,4.61E+06,127.35,41.66,-69.4611
696812,4.58E+06,81.6265,41.37,-66.6467
443088,4.61E+06,80.3963,41.6756,-69.6837
546800,4.60E+06,56.6634,41.5762,-68.4386
659772,4.59E+06,58.3277,41.4282,-67.0879
672736,4.59E+06,67.448,41.4088,-66.9333
709776,4.58E+06,92.0538,41.35,-66.4925
685700,4.58E+06,76.3025,41.3893,-66.7789
463460,4.61E+06,140.367,41.6601,-69.4389
444940,4.61E+06,83.4946,41.6757,-69.6615
698664,4.58E+06,82.8486,41.3695,-66.6246
548652,4.60E+06,54.2705,41.576,-68.4164
661624,4.59E+06,58.7514,41.4278,-67.0657
674588,4.59E+06,68.1634,41.4084,-66.9112
446792,4.61E+06,87.4935,41.6758,-69.6392
711628,4.58E+06,93.3012,41.3495,-66.4704
687552,4.58E+06,77.7931,41.3888,-66.7568
428272,4.62E+06,23.1264,41.6911,-69.8619
550504,4.60E+06,47.0902,41.5759,-68.3942
700516,4.58E+06,84.6671,41.369,-66.6025
448644,4.61E+06,94,41.676,-69.617
535688,4.60E+06,131.04,41.5934,-68.5718
663476,4.59E+06,58.6689,41.4274,-67.0436
676440,4.59E+06,69.0932,41.408,-66.8891
430124,4.62E+06,31.1426,41.6912,-69.8397
713480,4.58E+06,94.4977,41.349,-66.4482
552356,4.60E+06,25.3502,41.5758,-68.372
689404,4.58E+06,78.8214,41.3884,-66.7346
450496,4.61E+06,106.071,41.6761,-69.5947
537540,4.60E+06,122.804,41.5933,-68.5496
431976,4.62E+06,36.9204,41.6914,-69.8174
702368,4.58E+06,86.4442,41.3686,-66.5803
665328,4.59E+06,64.0856,41.4271,-67.0214
678292,4.59E+06,70.0547,41.4076,-66.8669
452348,4.61E+06,120.139,41.6762,-69.5725
554208,4.60E+06,28.7095,41.5757,-68.3498
715332,4.58E+06,95.5537,41.3486,-66.4261
691256,4.58E+06,79.3968,41.388,-66.7125
433828,4.62E+06,43.7688,41.6915,-69.7952
539392,4.60E+06,121.977,41.5932,-68.5274
454200,4.61E+06,120.254,41.6763,-69.5502
704220,4.58E+06,87.9953,41.3681,-66.5582
667180,4.59E+06,65.5592,41.4267,-66.9993
556060,4.60E+06,41.83,41.5756,-68.3275
435680,4.62E+06,53.5532,41.6917,-69.7729
680144,4.59E+06,71.2429,41.4072,-66.8448
541244,4.60E+06,111.24,41.5931,-68.5051
693108,4.58E+06,80.0392,41.3875,-66.6904
456052,4.61E+06,115.755,41.6764,-69.528
437532,4.62E+06,61.1408,41.6918,-69.7507
656068,4.59E+06,53.4196,41.4456,-67.1317
706072,4.58E+06,89.4281,41.3676,-66.5361
669032,4.59E+06,66.5285,41.4263,-66.9771
681996,4.59E+06,72.4731,41.4068,-66.8226
543096,4.60E+06,93.7395,41.593,-68.4829
457904,4.61E+06,116.413,41.6765,-69.5057
439384,4.62E+06,70.6474,41.692,-69.7284
694960,4.58E+06,80.7743,41.3871,-66.6682
657920,4.59E+06,56.681,41.4452,-67.1095
459756,4.61E+06,124.161,41.6766,-69.4835
670884,4.59E+06,67.3912,41.4259,-66.955
544948,4.60E+06,75.5732,41.5929,-68.4607
707924,4.58E+06,90.7392,41.3672,-66.514
441236,4.62E+06,80.1159,41.6921,-69.7062
683848,4.59E+06,73.8508,41.4064,-66.8005
696812,4.58E+06,81.6039,41.3866,-66.6461
461608,4.61E+06,138.087,41.6767,-69.4613
443088,4.62E+06,86.3941,41.6923,-69.6839
546800,4.60E+06,57.3251,41.5928,-68.4385
659772,4.59E+06,58.4393,41.4449,-67.0874
672736,4.59E+06,68.0559,41.4255,-66.9328
709776,4.58E+06,92.1099,41.3667,-66.4918
685700,4.59E+06,75.3169,41.4059,-66.7783
444940,4.62E+06,91.8749,41.6924,-69.6617
698664,4.58E+06,82.4904,41.3862,-66.624
548652,4.60E+06,54.0145,41.5927,-68.4163
426420,4.62E+06,21.0332,41.7076,-69.8844
661624,4.59E+06,60.1215,41.4445,-67.0652
674588,4.59E+06,68.4855,41.4251,-66.9107
446792,4.62E+06,104.5,41.6925,-69.6394
711628,4.58E+06,93.7649,41.3662,-66.4697
687552,4.59E+06,77.1152,41.4055,-66.7562
428272,4.62E+06,24.7337,41.7077,-69.8622
550504,4.60E+06,31.1313,41.5926,-68.394
700516,4.58E+06,84.161,41.3857,-66.6018
448644,4.62E+06,126.201,41.6926,-69.6172
663476,4.59E+06,60.3282,41.4441,-67.0431
676440,4.59E+06,69.0643,41.4247,-66.8885
430124,4.62E+06,33.5366,41.7079,-69.8399
713480,4.58E+06,95.2367,41.3657,-66.4476
689404,4.59E+06,78.556,41.4051,-66.7341
552356,4.60E+06,22.1841,41.5925,-68.3718
450496,4.62E+06,136.57,41.6928,-69.5949
537540,4.61E+06,138.534,41.61,-68.5495
702368,4.58E+06,85.8754,41.3852,-66.5797
431976,4.62E+06,40.7014,41.7081,-69.8176
665328,4.59E+06,63.5259,41.4437,-67.0209
678292,4.59E+06,69.6358,41.4243,-66.8664
452348,4.62E+06,140.272,41.6929,-69.5726
554208,4.60E+06,25.6982,41.5924,-68.3496
715332,4.58E+06,96.4344,41.3652,-66.4255
691256,4.59E+06,79.6251,41.4046,-66.7119
433828,4.62E+06,51.9286,41.7082,-69.7954
539392,4.61E+06,130.232,41.6099,-68.5272
704220,4.58E+06,87.516,41.3848,-66.5576
454200,4.62E+06,136.553,41.693,-69.5504
667180,4.59E+06,66.0165,41.4433,-66.9988
680144,4.59E+06,70.228,41.4239,-66.8442
435680,4.62E+06,60.7227,41.7084,-69.7731
541244,4.61E+06,121.575,41.6098,-68.505
693108,4.59E+06,80.2493,41.4042,-66.6898
437532,4.62E+06,70.8604,41.7085,-69.7509
656068,4.59E+06,54.7236,41.4623,-67.1312
706072,4.58E+06,88.9999,41.3843,-66.5355
669032,4.59E+06,66.899,41.443,-66.9766
681996,4.59E+06,71.1781,41.4235,-66.8221
543096,4.61E+06,96.7669,41.6097,-68.4828
439384,4.62E+06,81.6485,41.7087,-69.7286
694960,4.59E+06,80.8803,41.4037,-66.6676
657920,4.59E+06,54.9421,41.4619,-67.1091
670884,4.59E+06,67.876,41.4426,-66.9544
707924,4.58E+06,90.4626,41.3838,-66.5133
544948,4.61E+06,76.5676,41.6096,-68.4606
441236,4.62E+06,88.3964,41.7088,-69.7064
683848,4.59E+06,72.5271,41.423,-66.7999
696812,4.59E+06,81.6031,41.4033,-66.6455
443088,4.62E+06,97.6808,41.7089,-69.6841
546800,4.61E+06,62.6282,41.6095,-68.4383
659772,4.59E+06,57.5282,41.4615,-67.0869
672736,4.59E+06,68.1545,41.4422,-66.9323
709776,4.58E+06,92.1489,41.3834,-66.4912
685700,4.59E+06,74.0118,41.4226,-66.7778
444940,4.62E+06,116.411,41.7091,-69.6618
698664,4.59E+06,82.7292,41.4028,-66.6234
548652,4.61E+06,39.2287,41.6094,-68.4161
426420,4.62E+06,18.8398,41.7243,-69.8847
661624,4.59E+06,59.0953,41.4612,-67.0647
674588,4.59E+06,68.5763,41.4418,-66.9101
446792,4.62E+06,126.005,41.7092,-69.6396
711628,4.58E+06,94.1197,41.3829,-66.4691
687552,4.59E+06,75.8761,41.4222,-66.7556
428272,4.62E+06,27.0117,41.7244,-69.8624
550504,4.61E+06,21.7005,41.6093,-68.3939
700516,4.59E+06,84.0651,41.4024,-66.6012
448644,4.62E+06,140.179,41.7093,-69.6173
663476,4.59E+06,60.6101,41.4608,-67.0426
676440,4.59E+06,69.0597,41.4414,-66.888
430124,4.62E+06,36.8593,41.7246,-69.8401
713480,4.58E+06,95.9406,41.3824,-66.4469
689404,4.59E+06,77.6601,41.4217,-66.7335
552356,4.61E+06,20.8809,41.6092,-68.3717
450496,4.62E+06,145.529,41.7094,-69.5951
702368,4.59E+06,85.5576,41.4019,-66.5791
431976,4.62E+06,49.1545,41.7248,-69.8179
665328,4.59E+06,62.4222,41.4604,-67.0204
678292,4.59E+06,69.3832,41.441,-66.8658
554208,4.61E+06,22.31,41.6091,-68.3494
691256,4.59E+06,79.2121,41.4213,-66.7113
433828,4.62E+06,60.9889,41.7249,-69.7956
539392,4.61E+06,152.669,41.6266,-68.5271
704220,4.59E+06,87.2304,41.4014,-66.557
667180,4.59E+06,64.1998,41.46,-66.9982
680144,4.59E+06,69.6013,41.4405,-66.8437
435680,4.62E+06,69.4457,41.7251,-69.7733
541244,4.61E+06,142.707,41.6265,-68.5049
693108,4.59E+06,80.138,41.4209,-66.6892
437532,4.62E+06,81.2331,41.7252,-69.7511
656068,4.59E+06,55.3804,41.4789,-67.1307
706072,4.59E+06,88.7224,41.401,-66.5348
669032,4.59E+06,65.6462,41.4596,-66.9761
681996,4.59E+06,70.1409,41.4401,-66.8215
543096,4.61E+06,113.266,41.6264,-68.4826
439384,4.62E+06,89.8901,41.7254,-69.7288
694960,4.59E+06,80.9337,41.4204,-66.667
657920,4.59E+06,54.1325,41.4786,-67.1086
670884,4.59E+06,67.1101,41.4592,-66.9539
707924,4.59E+06,90.171,41.4005,-66.5127
544948,4.61E+06,80.9113,41.6263,-68.4604
441236,4.62E+06,104.751,41.7255,-69.7065
683848,4.59E+06,70.9856,41.4397,-66.7994
696812,4.59E+06,81.7095,41.42,-66.6449
443088,4.62E+06,115.481,41.7256,-69.6843
659772,4.59E+06,55.9298,41.4782,-67.0864
546800,4.61E+06,62.568,41.6262,-68.4382
672736,4.59E+06,67.825,41.4588,-66.9318
709776,4.59E+06,91.8747,41.4,-66.4906
685700,4.59E+06,72.8649,41.4393,-66.7772
444940,4.62E+06,131.065,41.7258,-69.662
698664,4.59E+06,82.7081,41.4195,-66.6228
548652,4.61E+06,31.5179,41.6261,-68.416
661624,4.59E+06,58.3082,41.4778,-67.0642
426420,4.62E+06,20.9002,41.7409,-69.8849
674588,4.59E+06,68.4154,41.4584,-66.9096
711628,4.59E+06,93.7345,41.3995,-66.4684
446792,4.62E+06,140.419,41.7259,-69.6397
687552,4.59E+06,74.9759,41.4388,-66.7551
550504,4.61E+06,21.0903,41.626,-68.3937
428272,4.62E+06,29.9273,41.7411,-69.8626
700516,4.59E+06,83.9371,41.419,-66.6006
663476,4.59E+06,60.2205,41.4775,-67.0421
676440,4.59E+06,68.8777,41.458,-66.8874
430124,4.62E+06,42.6315,41.7413,-69.8403
689404,4.59E+06,76.8979,41.4384,-66.7329
552356,4.61E+06,18.7896,41.6259,-68.3715
702368,4.59E+06,85.3854,41.4186,-66.5785
431976,4.62E+06,58.256,41.7414,-69.8181
665328,4.59E+06,61.7159,41.4771,-67.0199
678292,4.59E+06,69.254,41.4576,-66.8653
691256,4.59E+06,78.4508,41.438,-66.7108
433828,4.62E+06,72.6108,41.7416,-69.7958
704220,4.59E+06,87.024,41.4181,-66.5563
667180,4.59E+06,62.9561,41.4767,-66.9977
680144,4.59E+06,69.5572,41.4572,-66.8431
435680,4.62E+06,80.7446,41.7417,-69.7735
541244,4.61E+06,156.136,41.6432,-68.5048
693108,4.59E+06,79.7368,41.4375,-66.6886
437532,4.62E+06,89.2209,41.7419,-69.7513
656068,4.60E+06,54.989,41.4956,-67.1303
706072,4.59E+06,88.4111,41.4176,-66.5342
669032,4.59E+06,63.9679,41.4763,-66.9756
681996,4.59E+06,69.8888,41.4568,-66.821
543096,4.61E+06,134.828,41.6431,-68.4825
694960,4.59E+06,80.8262,41.4371,-66.6665
439384,4.62E+06,107.732,41.742,-69.729
657920,4.60E+06,55.9133,41.4952,-67.1081
670884,4.59E+06,65.5517,41.4759,-66.9534
707924,4.59E+06,89.6483,41.4172,-66.5121
544948,4.61E+06,96.9935,41.643,-68.4603
683848,4.59E+06,70.2177,41.4564,-66.7988
441236,4.62E+06,121.958,41.7422,-69.7067
696812,4.59E+06,81.5572,41.4366,-66.6443
659772,4.60E+06,56.5241,41.4949,-67.0859
443088,4.62E+06,124.954,41.7423,-69.6844
546800,4.61E+06,58.4024,41.6429,-68.438
672736,4.59E+06,66.972,41.4755,-66.9312
709776,4.59E+06,91.2204,41.4167,-66.4899
685700,4.59E+06,72.2319,41.4559,-66.7766
698664,4.59E+06,82.4995,41.4362,-66.6222
548652,4.61E+06,27.8903,41.6428,-68.4158
661624,4.60E+06,57.9108,41.4945,-67.0637
426420,4.62E+06,23.0014,41.7576,-69.8851
674588,4.59E+06,68.0195,41.4751,-66.9091
711628,4.59E+06,93.0164,41.4162,-66.4678
687552,4.59E+06,74.3501,41.4555,-66.7545
550504,4.61E+06,21.1092,41.6427,-68.3936
428272,4.62E+06,33.5519,41.7578,-69.8628
700516,4.59E+06,83.6628,41.4357,-66.6
663476,4.60E+06,59.7225,41.4941,-67.0416
676440,4.59E+06,68.7581,41.4747,-66.8869
430124,4.62E+06,51.8297,41.758,-69.8406
689404,4.59E+06,76.3167,41.4551,-66.7323
702368,4.59E+06,85.0402,41.4353,-66.5779
665328,4.60E+06,61.1645,41.4937,-67.0194
431976,4.62E+06,68.9136,41.7581,-69.8183
678292,4.59E+06,69.2012,41.4743,-66.8647
691256,4.59E+06,77.9938,41.4546,-66.7102
433828,4.62E+06,78.3932,41.7583,-69.796
704220,4.59E+06,86.4066,41.4348,-66.5557
667180,4.60E+06,62.3004,41.4934,-66.9972
680144,4.59E+06,69.5046,41.4739,-66.8426
435680,4.62E+06,89.7102,41.7584,-69.7737
693108,4.59E+06,79.3245,41.4542,-66.688
656068,4.60E+06,54.7449,41.5123,-67.1298
706072,4.59E+06,87.6557,41.4343,-66.5336
437532,4.62E+06,104.325,41.7586,-69.7515
669032,4.60E+06,63.1209,41.493,-66.975
681996,4.59E+06,69.8212,41.4735,-66.8204
543096,4.61E+06,157.241,41.6598,-68.4824
694960,4.59E+06,80.3051,41.4538,-66.6659
439384,4.62E+06,121.879,41.7587,-69.7292
657920,4.60E+06,55.6848,41.5119,-67.1076
670884,4.60E+06,64.23,41.4926,-66.9529
707924,4.59E+06,88.8091,41.4338,-66.5114
544948,4.61E+06,119.071,41.6597,-68.4601
683848,4.59E+06,70.9514,41.473,-66.7982
441236,4.62E+06,128.5,41.7589,-69.7069
696812,4.59E+06,81.1701,41.4533,-66.6437
659772,4.60E+06,56.1799,41.5115,-67.0854
546800,4.61E+06,71.9064,41.6596,-68.4379
672736,4.60E+06,65.6667,41.4922,-66.9307
709776,4.59E+06,90.2892,41.4334,-66.4893
685700,4.59E+06,72.3925,41.4726,-66.7761
698664,4.59E+06,82.0989,41.4528,-66.6215
548652,4.61E+06,28.2626,41.6595,-68.4157
661624,4.60E+06,57.1247,41.5112,-67.0632
674588,4.60E+06,67.1036,41.4918,-66.9085
687552,4.59E+06,73.9827,41.4722,-66.7539
550504,4.61E+06,23.6811,41.6593,-68.3934
700516,4.59E+06,83.1809,41.4524,-66.5994
663476,4.60E+06,58.9058,41.5108,-67.0411
676440,4.60E+06,68.5218,41.4914,-66.8863
689404,4.59E+06,76.0624,41.4718,-66.7317
552356,4.61E+06,23.6052,41.6592,-68.3712
702368,4.59E+06,84.4857,41.4519,-66.5772
665328,4.60E+06,60.5953,41.5104,-67.0189
678292,4.60E+06,69.0738,41.491,-66.8642
691256,4.59E+06,77.6964,41.4713,-66.7096
704220,4.59E+06,85.7252,41.4515,-66.5551
667180,4.60E+06,61.8551,41.51,-66.9967
680144,4.60E+06,69.5934,41.4906,-66.842
693108,4.59E+06,78.9216,41.4709,-66.6874
706072,4.59E+06,86.9244,41.451,-66.5329
669032,4.60E+06,62.1861,41.5096,-66.9745
681996,4.60E+06,70.233,41.4901,-66.8198
694960,4.59E+06,79.8882,41.4704,-66.6653
670884,4.60E+06,63.1834,41.5093,-66.9523
707924,4.59E+06,88.0835,41.4505,-66.5108
544948,4.61E+06,153.016,41.6763,-68.46
683848,4.60E+06,71.3875,41.4897,-66.7977
