UTM_X,UTM_Y,DEPTH,LAT,LON,STRATUM,ZONE,REGION
667180,4595460,62.3004,41.4933299,-66.99720731,6610,CL2-Access,CA2_S
680144,4593610,69.5046,41.47386945,-66.84255509,6610,CL2-Access,CA2_S
435680,4623240,89.7102,41.75838683,-69.77372362,6520,NA,NA
693108,4591760,79.3245,41.45420323,-66.68800451,6621,CL2-Access,CA2_S
656068,4597320,54.7449,41.51231545,-67.12977505,6740,NA,NA
706072,4589910,87.6557,41.43433169,-66.53355704,6621,CL2-Access,CA2_S
437532,4623240,104.325,41.75853469,-69.75144726,6520,NA,NA
669032,4595460,63.1209,41.4929415,-66.97503385,6610,CL2-Access,CA2_S
681996,4593610,69.8212,41.47345141,-66.82039046,6610,CL2-Access,CA2_S
543096,4612130,157.241,41.65975739,-68.48237673,NA,NA,NA
694960,4591760,80.3051,41.45375558,-66.66584893,6621,CL2-Access,CA2_S
439384,4623240,121.879,41.75867823,-69.72917073,NA,NA,NA
657920,4597320,55.6848,41.51195248,-67.10759336,6631,NA,NA
670884,4595460,64.23,41.49254884,-66.95286083,6610,CL2-Access,CA2_S
707924,4589910,88.8091,41.43385448,-66.51141073,6622,NA,NA
544948,4612130,119.071,41.65965506,-68.4601334,NA,NA,NA
683848,4593610,70.9514,41.47302909,-66.7982263,6610,CL2-Access,CA2_S
441236,4623240,128.5,41.75881745,-69.70689405,NA,NA,NA
696812,4591760,81.1701,41.45330367,-66.64369385,6621,CL2-Access,CA2_S
659772,4597320,56.1799,41.51158523,-67.08541208,6631,NA,NA
546800,4612130,71.9064,41.65954843,-68.4378902,6530,NF,NF
672736,4595460,65.6667,41.4921519,-66.93068825,6610,CL2-Access,CA2_S
709776,4589910,90.2892,41.43337301,-66.48926496,6622,NA,NA
685700,4593610,72.3925,41.47260252,-66.77606261,6610,CL2-Access,CA2_S
698664,4591760,82.0989,41.45284749,-66.62153928,6621,CL2-Access,CA2_S
548652,4612130,28.2626,41.6594375,-68.41564712,6670,NA,NA
661624,4597320,57.1247,41.51121371,-67.06323121,6631,NA,NA
674588,4595460,67.1036,41.4917507,-66.90851612,6610,CL2-Access,CA2_S
687552,4593610,73.9827,41.47217167,-66.75389941,6610,CL2-Access,CA2_S
550504,4612130,23.6811,41.65932227,-68.39340416,6670,NA,NA
700516,4591760,83.1809,41.45238705,-66.59938523,6621,CL2-Access,CA2_S
663476,4597320,58.9058,41.51083792,-67.04105076,6631,NA,NA
676440,4595460,68.5218,41.49134522,-66.88634444,6610,CL2-Access,CA2_S
689404,4593610,76.0624,41.47173656,-66.73173669,6621,CL2-Access,CA2_S
552356,4612130,23.6052,41.65920272,-68.37116134,6670,NA,NA
702368,4591760,84.4857,41.45192235,-66.57723168,6621,CL2-Access,CA2_S
665328,4597320,60.5953,41.51045784,-67.01887074,6631,NA,NA
678292,4595460,69.0738,41.49093547,-66.86417321,6610,CL2-Access,CA2_S
691256,4593610,77.6964,41.47129718,-66.70957445,6621,CL2-Access,CA2_S
704220,4591760,85.7252,41.45145339,-66.55507867,6621,CL2-Access,CA2_S
667180,4597320,61.8551,41.5100735,-66.99669114,6631,NA,NA
680144,4595460,69.5934,41.49052145,-66.84200245,6610,CL2-Access,CA2_S
693108,4593610,78.9216,41.47085353,-66.68741271,6621,CL2-Access,CA2_S
706072,4591760,86.9244,41.45098017,-66.53292617,6621,CL2-Access,CA2_S
669032,4597320,62.1861,41.50968488,-66.97451198,6631,NA,NA
681996,4595460,70.233,41.49010317,-66.81983215,6610,CL2-Access,CA2_S
694960,4593610,79.8882,41.47040562,-66.66525147,6621,CL2-Access,CA2_S
670884,4597320,63.1834,41.50929198,-66.95233325,6631,NA,NA
707924,4591760,88.0835,41.45050268,-66.51077421,6622,NA,NA
544948,4613980,153.016,41.67631762,-68.45999418,NA,NA,NA
683848,4595460,71.3875,41.48968061,-66.79766233,6610,CL2-Access,CA2_S
696812,4593610,80.7684,41.46995345,-66.64309074,6621,CL2-Access,CA2_S
546800,4613980,104.442,41.67621093,-68.43774524,NA,NA,NA
672736,4597320,64.6336,41.50889482,-66.93015497,6631,NA,NA
685700,4595460,72.7551,41.48925378,-66.77549297,6610,CL2-Access,CA2_S
698664,4593610,81.6248,41.46949701,-66.62093051,6621,CL2-Access,CA2_S
548652,4613980,50.6288,41.67609994,-68.41549642,6651,NF,NF
674588,4597320,66.121,41.50849338,-66.90797713,6631,NA,NA
687552,4595460,74.3429,41.48882268,-66.7533241,6610,CL2-Access,CA2_S
550504,4613980,34.5644,41.67598463,-68.39324773,6651,NF,NF
700516,4593610,82.4556,41.4690363,-66.59877079,6621,CL2-Access,CA2_S
676440,4597320,67.4741,41.50808766,-66.88579975,6631,NA,NA
689404,4595460,76.1419,41.48838732,-66.73115572,6610,CL2-Access,CA2_S
552356,4613980,45.5139,41.67586502,-68.37099918,6670,NA,NA
702368,4593610,83.6685,41.46857133,-66.5766116,6621,CL2-Access,CA2_S
678292,4597320,68.6109,41.50767767,-66.86362282,6631,NA,NA
554208,4613980,53.8908,41.67574111,-68.34875075,6670,NA,NA
691256,4595460,77.5013,41.48794768,-66.70898782,6621,CL2-Access,CA2_S
704220,4593610,84.8999,41.46810209,-66.55445292,6621,CL2-Access,CA2_S
680144,4597320,69.6997,41.50726341,-66.84144635,6631,NA,NA
556060,4613980,52.742,41.67561288,-68.32650248,6670,NA,NA
693108,4595460,78.4583,41.48750378,-66.68682042,6621,CL2-Access,CA2_S
706072,4593610,86.154,41.4676286,-66.53229477,6622,NA,NA
681996,4597320,70.6554,41.50684488,-66.81927035,6631,NA,NA
694960,4595460,79.4345,41.48705561,-66.66465351,6621,CL2-Access,CA2_S
707924,4593610,87.2855,41.46715083,-66.51013716,6622,NA,NA
683848,4597320,71.7897,41.50642207,-66.79709483,6631,NA,NA
696812,4595460,80.334,41.48660317,-66.64248711,6621,CL2-Access,CA2_S
546800,4615840,155.423,41.69296345,-68.43759937,NA,NA,NA
685700,4597320,73.0581,41.505995,-66.77491977,6631,NA,NA
698664,4595460,81.1956,41.48614646,-66.62032122,6621,CL2-Access,CA2_S
548652,4615840,101.891,41.69285239,-68.41534478,NA,NA,NA
687552,4597320,74.5696,41.50556365,-66.7527452,6631,NA,NA
550504,4615840,63.8724,41.69273702,-68.39309032,6651,NF,NF
700516,4595460,82.0045,41.48568549,-66.59815585,6621,CL2-Access,CA2_S
689404,4597320,75.912,41.50512803,-66.73057111,6631,NA,NA
552356,4615840,58.5192,41.69261734,-68.37083599,6651,NF,NF
702368,4595460,82.9426,41.48522025,-66.57599099,6621,CL2-Access,CA2_S
554208,4615840,55.8404,41.69249335,-68.3485818,6651,NF,NF
691256,4597320,77.0193,41.50468814,-66.70839752,6621,NA,NA
704220,4595460,83.9915,41.48475074,-66.55382665,6622,NA,NA
556060,4615840,55.5897,41.69236505,-68.32632775,6670,NA,NA
693108,4597320,78.004,41.50424397,-66.68622441,6621,NA,NA
706072,4595460,85.2415,41.48427697,-66.53166284,6622,NA,NA
557912,4615840,50.4687,41.69223244,-68.30407385,6670,NA,NA
694960,4597320,78.9194,41.50379554,-66.66405181,6621,NA,NA
559764,4615840,39.3504,41.69209553,-68.2818201,6670,NA,NA
696812,4597320,79.8258,41.50334284,-66.64187972,6621,NA,NA
698664,4597320,80.7558,41.50288586,-66.61970813,6621,NA,NA
548652,4617690,145.952,41.70951472,-68.41519383,NA,NA,NA
700516,4597320,81.4593,41.50242462,-66.59753705,6621,NA,NA
550504,4617690,95.3473,41.70939928,-68.39293363,6661,NF,NF
552356,4617690,77.574,41.70927954,-68.37067355,6661,NF,NF
702368,4597320,82.279,41.5019591,-66.5753665,6640,NA,NA
554208,4617690,64.8271,41.70915547,-68.34841362,6651,NF,NF
704220,4597320,83.2297,41.50148932,-66.55319646,6640,NA,NA
556060,4617690,60.9916,41.7090271,-68.32615382,6651,NF,NF
557912,4617690,55.8368,41.70889442,-68.30389418,6651,NF,NF
559764,4617690,43.7242,41.70875742,-68.28163468,6670,NA,NA
561616,4617690,32.137,41.70861612,-68.25937534,6680,NA,NA
548652,4619540,170.141,41.72617701,-68.41504276,NA,NA,NA
550504,4619540,142.132,41.7260615,-68.3927768,NA,NA,NA
552356,4619540,86.7886,41.72594169,-68.37051098,6661,NF,NF
554208,4619540,75.7695,41.72581755,-68.34824529,6661,NF,NF
556060,4619540,69.1116,41.7256891,-68.32597975,6661,NF,NF
557912,4619540,62.8089,41.72555634,-68.30371435,6651,NF,NF
559764,4619540,55.7991,41.72541927,-68.28144911,6651,NF,NF
561616,4619540,44.9644,41.72527788,-68.25918402,6670,NA,NA
563468,4619540,40.7478,41.72513218,-68.23691909,6670,NA,NA
565320,4619540,37.2449,41.72498216,-68.21465433,6680,NA,NA
550504,4621390,165.252,41.74272368,-68.39261984,NA,NA,NA
567172,4619540,38.5062,41.72482783,-68.19238974,6680,NA,NA
552356,4621390,106.525,41.74260379,-68.37034826,NA,NA,NA
554208,4621390,87.2807,41.74247958,-68.34807682,6661,NF,NF
556060,4621390,79.6049,41.74235106,-68.32580552,6661,NF,NF
557912,4621390,72.6047,41.74221822,-68.30353437,6661,NF,NF
559764,4621390,66.6604,41.74208107,-68.28126337,6661,NF,NF
561616,4621390,58.6041,41.7419396,-68.25899253,6651,NF,NF
563468,4621390,54.0496,41.74179381,-68.23672185,6651,NF,NF
565320,4621390,52.7789,41.74164371,-68.21445134,6651,NF,NF
567172,4621390,49.9611,41.74148929,-68.192181,6670,NA,NA
552356,4623240,151.025,41.75926584,-68.37018541,NA,NA,NA
569024,4621390,49.5977,41.74133055,-68.16991083,6670,NA,NA
554208,4623240,104.429,41.75914156,-68.34790821,NA,NA,NA
570876,4621390,48.4023,41.7411675,-68.14764085,6680,NA,NA
556060,4623240,85.7454,41.75901296,-68.32563115,6661,NF,NF
557912,4623240,84.6849,41.75888005,-68.30335424,6661,NF,NF
559764,4623240,77.2525,41.75874281,-68.28107749,6661,NF,NF
561616,4623240,71.4464,41.75860126,-68.25880089,6661,NF,NF
563468,4623240,65.9449,41.75845539,-68.23652445,6651,NF,NF
565320,4623240,63.8765,41.7583052,-68.21424818,6651,NF,NF
567172,4623240,58.1397,41.75815069,-68.19197208,6651,NF,NF
569024,4623240,55.0701,41.75799186,-68.16969615,6651,NF,NF
554208,4625100,168.234,41.77589356,-68.34773854,NA,NA,NA
570876,4623240,48.5008,41.75782872,-68.14742041,6670,NA,NA
556060,4625100,128.09,41.77576488,-68.32545569,NA,NA,NA
572728,4623240,43.448,41.75766126,-68.12514486,6680,NA,NA
557912,4625100,104.382,41.77563189,-68.30317299,6661,NF,NF
574580,4623240,38.2124,41.75748948,-68.10286949,6680,NA,NA
559764,4625100,94.3733,41.77549458,-68.28089043,6661,NF,NF
561616,4625100,85.1216,41.77535294,-68.25860804,6661,NF,NF
563468,4625100,75.8407,41.77520698,-68.23632581,6661,NF,NF
565320,4625100,72.1257,41.77505671,-68.21404374,6651,NF,NF
567172,4625100,66.0525,41.77490211,-68.19176185,6651,NF,NF
569024,4625100,63.5152,41.77474319,-68.16948013,6651,NF,NF
570876,4625100,54.2119,41.77457995,-68.14719859,6651,NF,NF
556060,4626950,174.995,41.79242669,-68.32528103,NA,NA,NA
572728,4625100,45.7308,41.77441239,-68.12491725,6651,NF,NF
557912,4626950,147.17,41.79229362,-68.30299255,NA,NA,NA
574580,4625100,42.0799,41.7742405,-68.10263609,6670,NA,NA
559764,4626950,115.097,41.79215623,-68.28070423,NA,NA,NA
576432,4625100,37.7349,41.7740643,-68.08035513,6720,NA,NA
561616,4626950,101.977,41.79201451,-68.25841607,6661,NF,NF
578284,4625100,38.8147,41.77388378,-68.05807437,6720,NA,NA
563468,4626950,93.8043,41.79186847,-68.23612807,6661,NF,NF
580136,4625100,37.8727,41.77369894,-68.03579381,6720,NA,NA
565320,4626950,87.0502,41.7917181,-68.21384023,6661,NF,NF
567172,4626950,80.7937,41.79156341,-68.19155257,6661,NF,NF
569024,4626950,72.4088,41.7914044,-68.16926509,6651,NF,NF
570876,4626950,65.9672,41.79124106,-68.14697778,6651,NF,NF
572728,4626950,58.5507,41.79107341,-68.12469067,6651,NF,NF
574580,4626950,54.4531,41.79090142,-68.10240374,6651,NF,NF
559764,4628800,154.569,41.80881783,-68.28051787,NA,NA,NA
576432,4626950,46.6381,41.79072512,-68.08011701,6710,NF,NF
561616,4628800,117.001,41.80867602,-68.25822394,NA,NA,NA
578284,4626950,43.6928,41.79054449,-68.05783049,6710,NF,NF
563468,4628800,104.575,41.8085299,-68.23593016,6661,NF,NF
580136,4626950,41.2443,41.79035954,-68.03554417,6720,NA,NA
565320,4628800,98.1252,41.80837945,-68.21363655,6661,NF,NF
581988,4626950,41.7494,41.79017027,-68.01325806,6720,NA,NA
567172,4628800,94.8906,41.80822467,-68.19134312,6661,NF,NF
583840,4626950,41.0711,41.78997668,-67.99097216,6720,NA,NA
569024,4628800,87.2973,41.80806556,-68.16904986,6661,NF,NF
585692,4626950,36.8459,41.78977876,-67.96868649,6720,NA,NA
570876,4628800,76.5295,41.80790213,-68.14675679,6661,NF,NF
572728,4628800,69.0843,41.80773438,-68.1244639,6651,NF,NF
587544,4626950,38.1943,41.78957652,-67.94640104,6720,NA,NA
574580,4628800,64.8251,41.80756229,-68.1021712,6651,NF,NF
576432,4628800,59.3296,41.80738589,-68.0798787,6651,NF,NF
561616,4630650,164.276,41.82533749,-68.25803164,NA,NA,NA
578284,4628800,55.1145,41.80720516,-68.0575864,6651,NF,NF
563468,4630650,127.982,41.82519128,-68.23573209,NA,NA,NA
580136,4628800,50.4591,41.8070201,-68.03529431,6710,NF,NF
565320,4630650,117.491,41.82504074,-68.2134327,NA,NA,NA
581988,4628800,47.2661,41.80683072,-68.01300243,6710,NF,NF
567172,4630650,106.945,41.82488587,-68.19113349,6661,NF,NF
583840,4628800,44.1838,41.80663701,-67.99071076,6710,NF,NF
569024,4630650,102.689,41.82472668,-68.16883446,6661,NF,NF
585692,4628800,43.2879,41.80643898,-67.96841932,6710,NF,NF
570876,4630650,93.6845,41.82456315,-68.1465356,6661,NF,NF
572728,4630650,82.1,41.8243953,-68.12423694,6661,NF,NF
587544,4628800,43.7381,41.80623662,-67.9461281,6720,NA,NA
574580,4630650,71.8936,41.82422312,-68.10193846,6661,NF,NF
589396,4628800,41.3724,41.80602994,-67.92383711,6720,NA,NA
576432,4630650,69.5252,41.82404661,-68.07964019,6651,NF,NF
591248,4628800,37.421,41.80581893,-67.90154636,6720,NA,NA
578284,4630650,64.8702,41.82386577,-68.05734211,6651,NF,NF
580136,4630650,60.0785,41.8236806,-68.03504424,6651,NF,NF
565320,4632500,166.172,41.84170199,-68.21322868,NA,NA,NA
581988,4630650,55.681,41.82349111,-68.01274658,6651,NF,NF
567172,4632500,143.191,41.84154703,-68.19092369,NA,NA,NA
583840,4630650,51.8801,41.82329729,-67.99044914,6651,NF,NF
569024,4632500,116.061,41.84138774,-68.16861887,NA,NA,NA
585692,4630650,50.9521,41.82309914,-67.96815192,6651,NF,NF
570876,4632500,110.793,41.84122412,-68.14631423,6661,NF,NF
572728,4632500,102.966,41.84105617,-68.12400978,6661,NF,NF
587544,4630650,49.9337,41.82289667,-67.94585493,6710,NF,NF
574580,4632500,92.5579,41.84088389,-68.10170553,6661,NF,NF
589396,4630650,47.0052,41.82268987,-67.92355817,6710,NF,NF
576432,4632500,81.5356,41.84070727,-68.07940147,6661,NF,NF
591248,4630650,43.2164,41.82247874,-67.90126164,6720,NA,NA
578284,4632500,74.642,41.84052633,-68.05709761,6661,NF,NF
593100,4630650,40.6995,41.82226328,-67.87896535,6720,NA,NA
580136,4632500,67.4083,41.84034106,-68.03479396,6651,NF,NF
594952,4630650,40.7003,41.8220435,-67.85666931,6720,NA,NA
581988,4632500,64.6013,41.84015146,-68.01249052,6651,NF,NF
583840,4632500,59.7928,41.83995752,-67.9901873,6651,NF,NF
569024,4634360,166.903,41.85813881,-68.16840193,NA,NA,NA
585692,4632500,56.4488,41.83975926,-67.9678843,6651,NF,NF
570876,4634360,158.078,41.8579751,-68.14609148,NA,NA,NA
572728,4634360,143.238,41.85780705,-68.12378121,NA,NA,NA
587544,4632500,51.7226,41.83955667,-67.94558153,6651,NF,NF
574580,4634360,120.954,41.85763467,-68.10147114,6661,NF,NF
589396,4632500,50.0806,41.83934975,-67.92327898,6710,NF,NF
576432,4634360,104.217,41.85745795,-68.07916126,6661,NF,NF
591248,4632500,46.1447,41.83913849,-67.90097668,6710,NF,NF
578284,4634360,89.6234,41.8572769,-68.05685159,6661,NF,NF
593100,4632500,41.9089,41.83892291,-67.87867461,6710,NF,NF
580136,4634360,82.9225,41.85709152,-68.03454212,6661,NF,NF
594952,4632500,41.135,41.838703,-67.85637279,6720,NA,NA
581988,4634360,74.2308,41.85690181,-68.01223286,6661,NF,NF
583840,4634360,66.7832,41.85670776,-67.98992382,6651,NF,NF
585692,4634360,62.1983,41.85650938,-67.96761501,6651,NF,NF
572728,4636210,169.018,41.87446782,-68.12355367,NA,NA,NA
587544,4634360,58.7042,41.85630667,-67.94530642,6651,NF,NF
574580,4636210,161.12,41.87429534,-68.10123781,NA,NA,NA
589396,4634360,55.9589,41.85609963,-67.92299806,6651,NF,NF
576432,4636210,125.482,41.87411852,-68.07892214,NA,NA,NA
591248,4634360,51.1546,41.85588825,-67.90068993,6710,NF,NF
578284,4636210,110.459,41.87393737,-68.05660668,6661,NF,NF
593100,4634360,46.1401,41.85567255,-67.87838205,6710,NF,NF
580136,4636210,102.579,41.87375188,-68.03429142,6661,NF,NF
594952,4634360,42.9576,41.85545251,-67.85607442,6720,NA,NA
581988,4636210,91.1038,41.87356205,-68.01197637,6661,NF,NF
596804,4634360,40.5411,41.85522814,-67.83376703,6720,NA,NA
583840,4636210,78.9887,41.87336789,-67.98966154,6661,NF,NF
585692,4636210,70.519,41.8731694,-67.96734693,6651,NF,NF
587544,4636210,62.3269,41.87296657,-67.94503255,6651,NF,NF
589396,4636210,58.0789,41.87275941,-67.9227184,6651,NF,NF
576432,4638060,156.055,41.89077904,-68.07868282,NA,NA,NA
591248,4636210,51.2576,41.87254791,-67.90040449,6651,NF,NF
578284,4638060,117.488,41.89059778,-68.05636156,NA,NA,NA
593100,4636210,49.3248,41.87233208,-67.87809082,6710,NF,NF
580136,4638060,108.44,41.89041218,-68.0340405,NA,NA,NA
594952,4636210,40.8001,41.87211191,-67.85577739,6710,NF,NF
581988,4638060,102.986,41.89022225,-68.01171966,6661,NF,NF
596804,4636210,35.8549,41.87188741,-67.83346422,6720,NA,NA
583840,4638060,92.3953,41.89002798,-67.98939904,6661,NF,NF
626436,4632500,35.6953,41.83430229,-67.4772842,6720,NA,NA
585692,4638060,83.1525,41.88982937,-67.96707863,6661,NF,NF
628288,4632500,47.4593,41.83400448,-67.45498764,6720,NA,NA
587544,4638060,72.169,41.88962642,-67.94475846,6661,NF,NF
630140,4632500,47.7186,41.83370234,-67.43269142,6720,NA,NA
589396,4638060,64.5428,41.88941914,-67.92243851,6651,NF,NF
631992,4632500,50.1689,41.83339588,-67.41039554,6720,NA,NA
591248,4638060,54.0912,41.88920752,-67.90011881,6651,NF,NF
633844,4632500,52.6248,41.83308509,-67.38810002,6720,NA,NA
593100,4638060,50.7943,41.88899156,-67.87779934,6651,NF,NF
635696,4632500,54.8767,41.83276997,-67.36580484,6740,NA,NA
580136,4639910,142.65,41.90707244,-68.03378938,NA,NA,NA
594952,4638060,47.3072,41.88877126,-67.85548012,6710,NF,NF
637548,4632500,56.7793,41.83245053,-67.34351002,6730,NA,NA
624584,4634360,18.7904,41.85134288,-67.49918971,6720,NA,NA
581988,4639910,128.244,41.9068824,-68.01146273,NA,NA,NA
596804,4638060,41.0984,41.88854663,-67.83316115,6720,NA,NA
639400,4632500,37.7394,41.83212677,-67.32121557,6730,NA,NA
583840,4639910,103.191,41.90668801,-67.98913631,NA,NA,NA
626436,4634360,48.6205,41.85104922,-67.476887,6720,NA,NA
598656,4638060,42.823,41.88831766,-67.81084244,6720,NA,NA
585692,4639910,91.8073,41.90648929,-67.96681011,6661,NF,NF
628288,4634360,45.6812,41.85075124,-67.45458463,6720,NF,NF
587544,4639910,84.4841,41.90628622,-67.94448413,6661,NF,NF
630140,4634360,51.7525,41.85044892,-67.4322826,6720,NF,NF
589396,4639910,72.7536,41.90607882,-67.92215839,6661,NF,NF
631992,4634360,51.8413,41.85014228,-67.40998091,6720,NF,NF
591248,4639910,63.5089,41.90586707,-67.89983288,6651,NF,NF
633844,4634360,54.8685,41.84983131,-67.38767958,6720,NF,NF
593100,4639910,58.1313,41.90565099,-67.87750761,6651,NF,NF
635696,4634360,55.7391,41.84951601,-67.36537859,6720,NF,NF
622732,4636210,20.0469,41.86828939,-67.52110891,6720,NA,NA
594952,4639910,54.4716,41.90543057,-67.8551826,6651,NF,NF
637548,4634360,46.4696,41.84919638,-67.34307797,6730,NF,NF
624584,4636210,46.4787,41.86799989,-67.49880009,6720,NA,NA
596804,4639910,46.8956,41.9052058,-67.83285783,6710,NF,NF
639400,4634360,46.8766,41.84887243,-67.3207777,6730,NA,NA
583840,4641760,140.863,41.923348,-67.98887336,NA,NA,NA
626436,4636210,50.288,41.86770607,-67.4764916,6720,NF,NF
598656,4639910,42.7973,41.9049767,-67.81053332,6720,NA,NA
585692,4641760,108.506,41.92314915,-67.96654135,NA,NA,NA
628288,4636210,48.2847,41.86740791,-67.45418345,6720,NF,NF
600508,4639910,42.8363,41.90474326,-67.78820907,6720,NA,NA
587544,4641760,100.321,41.92294597,-67.94420957,6661,NF,NF
630140,4636210,59.4105,41.86710542,-67.43187564,6720,NF,NF
602360,4639910,40.9993,41.90450548,-67.76588509,6720,NA,NA
589396,4641760,89.1947,41.92273845,-67.92187802,6661,NF,NF
631992,4636210,57.6402,41.8667986,-67.40956817,6720,NF,NF
591248,4641760,78.5989,41.92252658,-67.89954671,6661,NF,NF
633844,4636210,58.5428,41.86648745,-67.38726104,6720,NF,NF
620880,4638060,26.4468,41.88523185,-67.54303969,6720,NA,NA
593100,4641760,69.5933,41.92231037,-67.87721564,6661,NF,NF
635696,4636210,54.6578,41.86617196,-67.36495428,6720,NF,NF
622732,4638060,37.1947,41.88494652,-67.52072476,6720,NA,NA
594952,4641760,58.8187,41.92208982,-67.85488482,6651,NF,NF
637548,4636210,43.6719,41.86585215,-67.34264787,6720,NF,NF
624584,4638060,46.3296,41.88465686,-67.49841015,6720,NF,NF
596804,4641760,55.9408,41.92186493,-67.83255425,6651,NF,NF
639400,4636210,45.0393,41.86552801,-67.32034182,6730,NA,NA
626436,4638060,47.2125,41.88436286,-67.47609587,6720,NF,NF
598656,4641760,51.5256,41.92163569,-67.81022394,6710,NF,NF
585692,4643620,158.373,41.93989903,-67.96627092,NA,NA,NA
628288,4638060,53.982,41.88406453,-67.45378193,6720,NF,NF
600508,4641760,40.7719,41.92140212,-67.78789389,6710,NF,NF
587544,4643620,126.811,41.93969572,-67.9439333,NA,NA,NA
630140,4638060,59.0769,41.88376186,-67.43146833,6720,NF,NF
602360,4641760,42.8082,41.9211642,-67.7655641,6720,NA,NA
589396,4643620,107.036,41.93948808,-67.92159591,NA,NA,NA
631992,4638060,62.1389,41.88345486,-67.40915507,6720,NF,NF
604212,4641760,42.4774,41.92092194,-67.74323459,6720,NA,NA
619028,4639910,30.7448,41.90217025,-67.56498206,6720,NA,NA
591248,4643620,93.3952,41.93927609,-67.89925875,6661,NF,NF
633844,4638060,54.6936,41.88314353,-67.38684216,6720,NF,NF
620880,4639910,33.8917,41.9018891,-67.54266101,6720,NA,NA
593100,4643620,82.6493,41.93905975,-67.87692185,6661,NF,NF
635696,4638060,47.6275,41.88282786,-67.3645296,6720,NF,NF
622732,4639910,42.4578,41.9016036,-67.52034028,6720,NF,NF
594952,4643620,76.51,41.93883907,-67.85458518,6661,NF,NF
637548,4638060,40.95,41.88250787,-67.34221741,6720,NF,NF
624584,4639910,49.9337,41.90131377,-67.49801988,6720,NF,NF
596804,4643620,65.0816,41.93861405,-67.83224877,6651,NF,NF
639400,4638060,42.9667,41.88218353,-67.31990558,6720,NA,NA
626436,4639910,56.1118,41.9010196,-67.47569981,6720,NF,NF
598656,4643620,57.3707,41.93838468,-67.80991262,6651,NF,NF
641252,4638060,45.9471,41.88185487,-67.29759411,6730,NA,NA
628288,4639910,57.3522,41.90072109,-67.45338007,6720,NF,NF
600508,4643620,51.2242,41.93815097,-67.78757673,6710,NF,NF
643104,4638060,48.5572,41.88152187,-67.27528302,6740,NA,NA
630140,4639910,55.7059,41.90041825,-67.43106067,6720,NF,NF
602360,4643620,50.2277,41.93791291,-67.76524111,6710,NF,NF
617176,4641760,31.0084,41.91910459,-67.58693602,6720,NA,NA
589396,4645470,158.128,41.95614761,-67.92131507,NA,NA,NA
631992,4639910,53.8695,41.90011108,-67.40874162,6720,NF,NF
604212,4643620,43.8996,41.93767051,-67.74290575,6720,NA,NA
619028,4641760,32.9877,41.91882761,-67.56460885,6720,NA,NA
591248,4645470,118.926,41.95593549,-67.8989721,NA,NA,NA
606064,4643620,40.0618,41.93742377,-67.72057068,6720,NA,NA
633844,4639910,49.2311,41.89979956,-67.38642292,6720,NF,NF
620880,4641760,42.9325,41.91854629,-67.54228201,6720,NF,NF
593100,4645470,100.718,41.95571903,-67.87662938,6661,NF,NF
607916,4643620,39.1521,41.93717268,-67.69823589,6720,NA,NA
635696,4639910,38.598,41.89948371,-67.36410457,6720,NF,NF
622732,4641760,44.2983,41.91826063,-67.51995548,6720,NF,NF
594952,4645470,88.6433,41.95549822,-67.8542869,6661,NF,NF
637548,4639910,39.8623,41.89916353,-67.34178658,6720,NF,NF
624584,4641760,54.0016,41.91797063,-67.49762928,6720,NF,NF
596804,4645470,78.3145,41.95527307,-67.83194468,6661,NF,NF
639400,4639910,41.5722,41.89883901,-67.31946896,6720,NA,NA
626436,4641760,52.6603,41.91767629,-67.47530341,6720,NF,NF
598656,4645470,64.8055,41.95504357,-67.80960271,6651,NF,NF
613472,4643620,37.6252,41.93639336,-67.63123325,6720,NA,NA
641252,4639910,47.9126,41.89851015,-67.29715171,6710,CL2-North,CA2_N
628288,4641760,55.5712,41.91737761,-67.45297787,6720,NF,NF
600508,4645470,62.1208,41.95480972,-67.78726101,6651,NF,NF
615324,4643620,33.5308,41.9361249,-67.60889963,6720,NA,NA
643104,4639910,48.696,41.89817696,-67.27483483,6740,NA,NA
630140,4641760,54.0975,41.91707459,-67.43065268,6720,NF,NF
602360,4645470,52.6877,41.95457152,-67.76491957,6710,NF,NF
617176,4643620,37.0331,41.9358521,-67.58656632,6720,NA,NA
644956,4639910,51.4754,41.89783944,-67.25251833,6740,NA,NA
631992,4641760,52.2259,41.91676724,-67.40832783,6720,NF,NF
604212,4645470,49.7563,41.95432898,-67.74257841,6710,NF,NF
619028,4643620,43.4572,41.93557496,-67.56423332,6720,NF,NF
591248,4647320,149.186,41.97259485,-67.89868521,NA,NA,NA
606064,4645470,42.3689,41.9540821,-67.72023752,6710,NF,NF
633844,4641760,42.1067,41.91645554,-67.38600333,6720,NF,NF
620880,4643620,42.5599,41.93529347,-67.54190063,6720,NF,NF
593100,4647320,112.946,41.97237826,-67.87633667,NA,NA,NA
607916,4645470,42.2686,41.95383086,-67.69789692,6720,NA,NA
635696,4641760,31.35,41.91613951,-67.36367918,6720,NF,NF
622732,4643620,51.4351,41.93500764,-67.51956827,6720,NF,NF
594952,4647320,101.203,41.97215733,-67.85398837,6661,NF,NF
609768,4645470,39.0517,41.95357529,-67.6755566,6720,NA,NA
637548,4641760,32.0416,41.91581914,-67.3413554,6720,NF,NF
624584,4643620,48.9278,41.93471747,-67.49723623,6720,NF,NF
596804,4647320,91.4056,41.97193204,-67.83164033,6661,NF,NF
